Date,Open,High,Low,Close
09 Jul 2021,4990,5013.5,4974.7,5010.4
08 Jul 2021,4991.7,5031.95,4951.55,4984.2
07 Jul 2021,4978.65,4989.45,4954,4983.5
06 Jul 2021,5026.1,5037.05,4961.15,4969.75
05 Jul 2021,5027.1,5038.25,5006.05,5012.2
02 Jul 2021,4955.55,4996.35,4949.15,4988.25
01 Jul 2021,4914.3,4941.05,4895.95,4924.55
30 Jun 2021,4893.05,4910.05,4884.25,4891.35
29 Jun 2021,4890.3,4901.2,4859.4,4866.15
28 Jun 2021,4881.85,4890.3,4865.05,4878.5
25 Jun 2021,4857.45,4865.85,4841.2,4853.95
24 Jun 2021,4847.5,4863.05,4820.75,4835.7
23 Jun 2021,4887.45,4894.7,4826.85,4835.75
22 Jun 2021,4869.25,4898.7,4849.25,4857.15
21 Jun 2021,4733.7,4838.3,4723.15,4832.15
18 Jun 2021,4897.3,4906.65,4688.05,4806.6
17 Jun 2021,4865.6,4914.5,4848.85,4872.45
16 Jun 2021,4927.5,4937.05,4861,4887
15 Jun 2021,4931.9,4949.6,4905.85,4911
14 Jun 2021,4928.45,4936.4,4792.95,4903.25
11 Jun 2021,4903.8,4927,4886.1,4910.6
10 Jun 2021,4815.85,4867.95,4811.05,4863
09 Jun 2021,4870.5,4884.15,4760.55,4781.6
08 Jun 2021,4838.2,4849.1,4790.2,4844.55
07 Jun 2021,4781.65,4815.7,4765.55,4812.7
04 Jun 2021,4756.35,4769.95,4734.1,4740.4
03 Jun 2021,4693.5,4727.45,4690.55,4720.9
02 Jun 2021,4623.65,4664.05,4617.4,4660.6
01 Jun 2021,4660.85,4670.8,4597.1,4608.55
31 May 2021,4629.85,4638.65,4592.75,4620.65
28 May 2021,4665.2,4676.05,4596.7,4603.7
27 May 2021,4601.85,4650.7,4582.4,4634.65
26 May 2021,4579.35,4595.85,4569.6,4583.1
25 May 2021,4592.5,4606.05,4554.1,4562.05
24 May 2021,4537.2,4568.4,4530.95,4558.8
21 May 2021,4528.45,4540.05,4495.3,4512.05
20 May 2021,4520.1,4534.2,4480,4495.7
19 May 2021,4473.7,4504,4469.35,4497.7
18 May 2021,4442.65,4482.35,4442.05,4465
17 May 2021,4384.4,4408.45,4366.7,4399.9
14 May 2021,4449.15,4455.75,4344.6,4354.55
12 May 2021,4446.35,4466.5,4394.2,4415.7
11 May 2021,4372.45,4447.7,4361.9,4424.4
10 May 2021,4361.15,4405.9,4344,4395
07 May 2021,4339.2,4348.55,4313.25,4322.85
06 May 2021,4301.75,4312.85,4272.85,4307.8
05 May 2021,4299.8,4311.35,4273.55,4279.4
04 May 2021,4347.9,4364.3,4262.25,4270.1
03 May 2021,4262.3,4319.85,4252.85,4316.65
30 Apr 2021,4285.1,4329.25,4270.15,4283.05
29 Apr 2021,4313.85,4330.85,4261.1,4309.2
28 Apr 2021,4282.3,4293.3,4269.6,4278.25
27 Apr 2021,4182.7,4259.55,4182.7,4255.45
26 Apr 2021,4156.55,4179.25,4150.25,4171.35
23 Apr 2021,4096.65,4138.2,4092.05,4121.5
22 Apr 2021,4063.6,4102.25,4056.7,4091.65
20 Apr 2021,4067.9,4097.35,4043.9,4068.3
19 Apr 2021,4013.45,4037.25,3947.8,4016.8
16 Apr 2021,4066.1,4118.05,4057.2,4103.8
15 Apr 2021,4049.95,4081.75,4002.25,4049.2
13 Apr 2021,4025.1,4098.85,4025.1,4063.35
12 Apr 2021,4181.6,4186.75,3978.3,4017.25
09 Apr 2021,4235.95,4266.4,4227.55,4246.75
08 Apr 2021,4230.95,4263.45,4224.35,4231.4
07 Apr 2021,4150.25,4213.05,4148.8,4201.5
06 Apr 2021,4100.45,4143.7,4071.35,4138.95
05 Apr 2021,4124.3,4128.95,4024.25,4075.1
01 Apr 2021,4088.05,4135.05,4087.95,4130.85
31 Mar 2021,4054.4,4074,4039.6,4055.4
30 Mar 2021,4021.85,4055.05,3998.1,4043.5
26 Mar 2021,3989.65,4007.75,3963.95,3983.95
25 Mar 2021,4028.9,4033.35,3904.9,3943.8
24 Mar 2021,4108.05,4125.15,4016,4022.55
23 Mar 2021,4135.45,4149.4,4116.2,4123.55
22 Mar 2021,4134.65,4149.65,4092.15,4118.45
19 Mar 2021,4057.2,4136.5,3970.2,4118.5
18 Mar 2021,4178,4212.55,4059.8,4090.05
17 Mar 2021,4246.25,4251.7,4123.8,4135.35
16 Mar 2021,4230.4,4245.65,4207.75,4236.05
15 Mar 2021,4285.05,4286.65,4181.25,4214.05
12 Mar 2021,4267.3,4289.25,4221.35,4259.3
10 Mar 2021,4192.65,4237.5,4178.55,4231.8
09 Mar 2021,4232.25,4245.3,4128.2,4157.1
08 Mar 2021,4231.4,4254.85,4188.5,4197.95
05 Mar 2021,4264.05,4289.7,4171.85,4197.35
04 Mar 2021,4218.3,4295.8,4205.8,4264.7
03 Mar 2021,4232.2,4258.2,4228.85,4240.4
02 Mar 2021,4208.85,4219.95,4168.85,4198.5
01 Mar 2021,4134.85,4180.8,4119.6,4174.25
26 Feb 2021,4088.5,4131.8,4055.4,4089.45
25 Feb 2021,4135,4151.85,4126.95,4145.1
24 Feb 2021,4088.3,4112.65,4065.65,4100.4
23 Feb 2021,4051.55,4081.4,4010.25,4064.75
22 Feb 2021,4100.3,4111.95,4017.75,4027.3
19 Feb 2021,4127.4,4158.85,4058.85,4095.25
18 Feb 2021,4130.65,4165.8,4122,4131.3
17 Feb 2021,4104.85,4118.6,4079.5,4101.7
16 Feb 2021,4101.6,4109.35,4061.35,4096.7
15 Feb 2021,4079.55,4108.1,4070.7,4080.3
12 Feb 2021,4074.6,4086.75,4035.2,4059.1
11 Feb 2021,3998.15,4055.25,3992.05,4048.4
10 Feb 2021,3967.3,3991.1,3950.6,3980.65
09 Feb 2021,3968.8,3995.25,3933.4,3946.4
08 Feb 2021,-,-,-,3956.05
05 Feb 2021,3931.1,3946.3,3899.4,3911.6
04 Feb 2021,3853.75,3908.55,3840.7,3899.05
03 Feb 2021,3813.4,3855.1,3771.5,3838.9
02 Feb 2021,3770.45,3802.75,3763.95,3786.1
01 Feb 2021,-,-,-,3732.7
29 Jan 2021,3723.2,3739.1,3648.45,3656.7
28 Jan 2021,3659.8,3707.05,3643.4,3685.4
27 Jan 2021,3701.8,3737.9,3671.25,3706.85
25 Jan 2021,3783.5,3800.25,3654.25,3700.45
22 Jan 2021,3766.85,3796.15,3726.3,3743.5
21 Jan 2021,3803.6,3817.65,3733.55,3748.4
20 Jan 2021,3769.55,3793.75,3765.6,3777.55
19 Jan 2021,3706.1,3752.75,3702.95,3747.2
18 Jan 2021,3745.65,3749,3649.95,3675.75
15 Jan 2021,3799.8,3810.5,3714.1,3738.05
14 Jan 2021,3771,3789.65,3731.25,3780.1
13 Jan 2021,3774.15,3792.25,3710.2,3754.15
12 Jan 2021,3754.25,3765.1,3736.95,3749.8
11 Jan 2021,3768.5,3786.55,3729.05,3739.65
08 Jan 2021,3753.55,3764.25,3720.65,3732.05
07 Jan 2021,3695.15,3725.35,3693.7,3709.95
06 Jan 2021,3677.5,3700.5,3618.6,3656.5
05 Jan 2021,3620.35,3663,3593.95,3659.75
04 Jan 2021,3606.7,3636.2,3581.6,3632.15
01 Jan 2021,3545.35,3598.1,3545.25,3579.95
31 Dec 2020,3542.05,3555.75,3527.3,3535.05
30 Dec 2020,3527,3534.5,3489.6,3530.6
29 Dec 2020,3528.15,3546.55,3495,3518.6
28 Dec 2020,3488.45,3520.7,3483.85,3507.9
24 Dec 2020,3449.8,3473.4,3441.35,3457
23 Dec 2020,3352.15,3428.9,3350.75,3425.5
22 Dec 2020,3293.5,3360.75,3183.1,3327.15
21 Dec 2020,3485.4,3493.45,3223.35,3308.85
18 Dec 2020,3490.55,3498.9,3435.8,3480.9
17 Dec 2020,3487.4,3503.35,3461.25,3474.2
16 Dec 2020,3449,3481.2,3444.6,3465.1
15 Dec 2020,3435.5,3438.25,3408.2,3429.6
14 Dec 2020,3423.65,3441.65,3407.95,3427.75
11 Dec 2020,3381,3409.55,3362.65,3393.5
10 Dec 2020,3380.7,3380.75,3320.85,3362.9
09 Dec 2020,3365.1,3389.3,3363.9,3378.85
08 Dec 2020,3372.2,3380.5,3309.1,3349.75
07 Dec 2020,3338.1,3359.35,3336.4,3349.95
04 Dec 2020,3323.55,3331,3300,3322.05
03 Dec 2020,3315.2,3322.45,3301.65,3307.4
02 Dec 2020,3307.2,3307.6,3270.4,3295.5
01 Dec 2020,3283.3,3303.2,3265.5,3290.4
27 Nov 2020,3156.25,3265.7,3155.9,3253.1
26 Nov 2020,3133.55,3149,3105.35,3146.45
25 Nov 2020,3166.1,3175.6,3113.35,3119.6
24 Nov 2020,3141.85,3150.4,3131.65,3146.65
23 Nov 2020,3083.75,3119.45,3079.2,3111.5
20 Nov 2020,3023.05,3058.85,3019.7,3049.3
19 Nov 2020,3006.1,3049.75,2998.1,3009.5
18 Nov 2020,3000.8,3017.75,2997.8,3014.7
17 Nov 2020,3014.8,3018.65,2986.75,3000.25
14 Nov 2020,3002.25,3007.55,2995.65,3003.9
13 Nov 2020,2965.8,2986.65,2959.9,2982.15
12 Nov 2020,2939.3,2968.9,2931.2,2963.7
11 Nov 2020,2901.35,2934.05,2893.9,2930.15
10 Nov 2020,2929.8,2932,2890.35,2900.75
09 Nov 2020,2929.45,2932.55,2896.8,2910.5
06 Nov 2020,2912.05,2931.45,2899.6,2902.25
05 Nov 2020,2867.1,2895.5,2865.15,2891.3
04 Nov 2020,2855.35,2866.25,2830.7,2838.65
03 Nov 2020,2868.9,2877.6,2840.25,2844.8
02 Nov 2020,2882.35,2891.55,2847.05,2850.9
30 Oct 2020,2907.6,2934.95,2877.35,2888.8
29 Oct 2020,2899.1,2914.85,2868.6,2895.3
28 Oct 2020,2964,2973.5,2926.05,2929.6
27 Oct 2020,2953.1,2962.4,2915.75,2957.85
26 Oct 2020,3009.3,3013,2947.3,2954.35
23 Oct 2020,2997.45,3005.25,2991.05,2996.9
22 Oct 2020,2948.45,2987.1,2940.55,2979.25
21 Oct 2020,2971.55,2985.6,2914.85,2948.95
20 Oct 2020,2940.3,2959.55,2926.4,2951.85
19 Oct 2020,2943.05,2948.1,2916.85,2942.9
16 Oct 2020,2902.75,2928.65,2856.35,2922.2
15 Oct 2020,2961,2964.7,2877.4,2886.05
14 Oct 2020,2942.05,2953.7,2921.6,2947.3
13 Oct 2020,2944.85,2954.65,2934.55,2940.85
12 Oct 2020,2954.25,2954.95,2918.45,2940.25
09 Oct 2020,2949.05,2955.2,2932.35,2937.6
08 Oct 2020,2968.1,2975.55,2934.1,2939.8
07 Oct 2020,2971.95,2974.6,2942.85,2947.15
06 Oct 2020,2960.05,2972,2950,2960.8
05 Oct 2020,2926.55,2946.4,2920.25,2941.35
01 Oct 2020,2954.55,2958.85,2914.35,2920.7
30 Sep 2020,2933.2,2935.9,2906.95,2911.4
29 Sep 2020,2946.85,2957.65,2902.7,2919.05
28 Sep 2020,2845.95,2927.7,2843.45,2921.6
25 Sep 2020,2761.8,2813.35,2750.45,2808
24 Sep 2020,2756.1,2758.25,2718.1,2726.15
23 Sep 2020,2823.1,2852.45,2770.6,2801.5
22 Sep 2020,2840.45,2844.8,2694.3,2793.35
21 Sep 2020,2975.8,2984.9,2829.8,2841.1
18 Sep 2020,2993,3002.8,2957.05,2964.5
17 Sep 2020,2965.9,2985.6,2953.95,2972.15
16 Sep 2020,2993.75,2994.6,2957.5,2980.8
15 Sep 2020,2957.6,2985.05,2940.45,2979.45
14 Sep 2020,2805.85,2941.15,2805.65,2933.1
11 Sep 2020,2762.35,2771.05,2751.05,2765.25
10 Sep 2020,2733.4,2766.4,2733.3,2752.3
09 Sep 2020,2715.4,2723.25,2674.4,2706.9
08 Sep 2020,2765.4,2783.6,2731.4,2743
07 Sep 2020,2761.8,2779.9,2737.5,2756.85
04 Sep 2020,2732.05,2776.3,2714.7,2752.2
03 Sep 2020,2776.95,2804.55,2773.05,2778.75
02 Sep 2020,2721.4,2768.7,2715.1,2764.3
01 Sep 2020,2697.2,2725.95,2671.6,2712.55
31 Aug 2020,2849.65,2853.15,2668,2695.7
28 Aug 2020,2855.85,2864.25,2824.75,2829.55
27 Aug 2020,2837.35,2858.25,2831.4,2837.95
26 Aug 2020,2804.7,2820.85,2800.9,2815.15
25 Aug 2020,2805.45,2814.35,2773.85,2785.25
24 Aug 2020,2766.2,2791.25,2762.65,2780.05
21 Aug 2020,2729.8,2753.9,2729.6,2741.55
20 Aug 2020,2676.55,2728.85,2670.95,2710.5
19 Aug 2020,2679.4,2701.7,2674.7,2691.2
18 Aug 2020,2637.85,2666.25,2631.85,2662.05
17 Aug 2020,2636.55,2638.65,2593.4,2622.6
14 Aug 2020,2646.6,2653.15,2585.15,2606.7
13 Aug 2020,2621.45,2651.5,2620.85,2632.65
12 Aug 2020,2587.75,2613.1,2570.65,2609.8
11 Aug 2020,2619.75,2623.35,2588.85,2592.1
10 Aug 2020,2557.95,2599.4,2556.25,2598
07 Aug 2020,2522.8,2550.3,2517.85,2546.5
06 Aug 2020,2535.45,2543.65,2517.65,2523.75
05 Aug 2020,2503.95,2527.95,2499.4,2524.65
04 Aug 2020,2474.7,2492.45,2463.45,2487.7
03 Aug 2020,2427.7,2469.55,2425.5,2453.1
31 Jul 2020,2401.55,2427.95,2377.45,2419.5
30 Jul 2020,2406.1,2423,2373,2384.95
29 Jul 2020,2423.65,2438.6,2399.15,2404.3
28 Jul 2020,2394.5,2415.2,2390.65,2410.3
27 Jul 2020,2397.7,2401.05,2358.95,2378.6
24 Jul 2020,2356.2,2383.15,2345.1,2379.45
23 Jul 2020,2335.35,2368.9,2334.95,2362
22 Jul 2020,2339.25,2351.45,2305.4,2329.95
21 Jul 2020,2324.95,2338.7,2320.85,2324.05
20 Jul 2020,2298.15,2312.65,2294.1,2308.75
17 Jul 2020,2260.4,2284.45,2257.6,2281.2
16 Jul 2020,2263.25,2266,2231.75,2250.05
15 Jul 2020,2268.55,2288.55,2248.4,2254.5
14 Jul 2020,2280.55,2283.2,2232.45,2252.6
13 Jul 2020,2302.15,2306.5,2277.9,2286.25
10 Jul 2020,2286,2301.85,2268.6,2286.05
09 Jul 2020,2281.2,2294,2277.55,2290.6
08 Jul 2020,2286.3,2301.05,2264.45,2269.1
07 Jul 2020,2265.35,2279.8,2252.95,2276.6
06 Jul 2020,2229.2,2254.85,2227.6,2253.75
03 Jul 2020,2226.25,2228.4,2204.25,2212.9
02 Jul 2020,2222.4,2228,2210.2,2212.8
01 Jul 2020,2181.75,2201.85,2165.05,2199.15
30 Jun 2020,2200.3,2208.35,2167.8,2178.2
29 Jun 2020,2209.4,2209.95,2167.9,2187.4
26 Jun 2020,2227.05,2234.85,2209.2,2213.85
25 Jun 2020,2172.1,2208.3,2163.25,2205.25
24 Jun 2020,2241.65,2257.35,2182.45,2186.55
23 Jun 2020,2203.7,2226.35,2183.25,2222.5
22 Jun 2020,2161.1,2189.65,2158.2,2185.95
19 Jun 2020,2126.95,2146.8,2118.7,2137
18 Jun 2020,2083.85,2111.05,2081.4,2108.25
17 Jun 2020,2056.4,2089.65,2050.65,2076.2
16 Jun 2020,2111.55,2117.5,2029.95,2065.3
15 Jun 2020,2067.2,2090.6,2058.25,2071.8
12 Jun 2020,1969.8,2059,1969.8,2055.6
11 Jun 2020,2079.45,2103.1,2053.55,2057.85
10 Jun 2020,2080.4,2085.2,2055.25,2074.4
09 Jun 2020,2122.2,2126.1,2062.2,2074.45
08 Jun 2020,2130.55,2141.5,2097.9,2110.4
05 Jun 2020,2033.2,2090.7,2031.85,2085.1
04 Jun 2020,2022.55,2034.95,1992.2,2009.45
03 Jun 2020,2023.45,2038.4,2006.65,2014.2
02 Jun 2020,1961.1,1995.45,1952,1990
01 Jun 2020,1914.35,1951,1912.7,1939.75
29 May 2020,1856.8,1883.8,1851.55,1879.45
28 May 2020,1852.05,1865.6,1851.9,1859.45
27 May 2020,1835.85,1842.95,1820.5,1840.45
26 May 2020,1825.1,1830.95,1815.9,1827.5
22 May 2020,1824.2,1838.45,1807.8,1812.15
21 May 2020,1816.2,1838.1,1816.05,1823
20 May 2020,1798.45,1815.5,1795.35,1812.2
19 May 2020,1804.55,1815,1784.2,1795.9
18 May 2020,1856.95,1859.2,1779.05,1787.8
15 May 2020,1867.35,1869.1,1845.1,1854.4
14 May 2020,1865.85,1880.7,1853.45,1859.7
13 May 2020,1918.15,1918.9,1863.25,1877.1
12 May 2020,1846.95,1850.45,1812.9,1841.65
11 May 2020,1869.7,1878.3,1845.05,1848.4
08 May 2020,1882.5,1891.6,1843.8,1847.45
07 May 2020,1848.45,1871.6,1846.1,1860.95
06 May 2020,1851.9,1859.95,1826.2,1850.7
05 May 2020,1888.05,1901.95,1835.3,1838.3
04 May 2020,1882.55,1883.5,1859.9,1869.3
30 Apr 2020,1953.5,1967.6,1919.2,1924.65
29 Apr 2020,1914.45,1932.3,1902.95,1916.05
28 Apr 2020,1899.5,1902.75,1865.1,1897.6
27 Apr 2020,1886.55,1892.7,1871.95,1876.85
24 Apr 2020,1886.55,1894.85,1860.15,1862.3
23 Apr 2020,1880.9,1908.3,1876.65,1900.35
22 Apr 2020,1861.3,1869.25,1830.3,1864.7
21 Apr 2020,1911,1912.8,1853.55,1859.4
20 Apr 2020,1980.85,1981.7,1943.85,1946.6
17 Apr 2020,1943.05,1953.5,1917.25,1950.35
16 Apr 2020,1838.55,1890.45,1830.2,1881.8
15 Apr 2020,1823.25,1872.85,1814.6,1835
13 Apr 2020,1832.25,1833.7,1768.3,1801.6
09 Apr 2020,1785.25,1816.85,1784.6,1812.75
08 Apr 2020,1721.65,1788.7,1711.5,1747.45
07 Apr 2020,1712.4,1723.9,1697.3,1718.8
03 Apr 2020,1715.4,1719.85,1654.55,1658.95
01 Apr 2020,1746.6,1750.05,1696,1702
31 Mar 2020,1733.15,1749.05,1708.8,1743.15
30 Mar 2020,1694.55,1712.35,1658.05,1690.75
27 Mar 2020,1761.95,1806.25,1713.85,1726.45
26 Mar 2020,1684.55,1763.7,1669.4,1707.5
25 Mar 2020,1585.9,1670.75,1572.9,1661.6
24 Mar 2020,1667.45,1691.45,1545.45,1610.9
23 Mar 2020,1686.5,1734.95,1609.4,1611.85
