,p,q,P,Q,AIC,BIC,AICc
377,1,4,2,4,-6.32003241014064,-6.15607915110955,-5.59075064218484
378,1,4,2,5,-6.31911629726499,-6.14423282096516,-5.45485036928715
379,1,4,3,0,-6.30969966522863,-6.17853705800375,-5.91517911728342
380,1,4,3,1,-6.31487947432435,-6.17278664983074,-5.82037397981886
381,1,4,3,2,-6.31268184854944,-6.15965880678709,-5.70662124248884
382,1,4,3,3,-6.32364477375479,-6.1596915147237,-5.59436300579899
383,1,4,3,4,-6.317124364143,-6.14224088784317,-5.45285843616516
384,1,4,3,5,-6.31786494683302,-6.13205125326444,-5.3067538357219
385,1,4,4,0,-6.36402816479796,-6.22193534030435,-5.86952267029247
386,1,4,4,1,-6.30922950241968,-6.15620646065733,-5.70316889635908
387,1,4,4,2,-6.30965851602173,-6.14570525699064,-5.58037674806593
388,1,4,4,3,-6.31799505398054,-6.1431115776807,-5.4537291260027
389,1,4,4,4,-6.31333478264298,-6.12752108907441,-5.30222367153187
390,1,4,4,5,-6.35226836907597,-6.15552445823866,-5.18235193453558
391,1,4,5,0,-6.28350774591191,-6.13048470414956,-5.6774471398513
392,1,4,5,1,-6.30348045253224,-6.13952719350115,-5.57419868457644
393,1,4,5,2,-6.34322382924523,-6.1683403529454,-5.4789579012674
394,1,4,5,3,-6.31238454439017,-6.1265708508216,-5.30127343327906
395,1,4,5,4,-6.30748362118317,-6.11073971034586,-5.13756718664278
396,1,4,5,5,-6.30853745071219,-6.10086332260614,-4.96775532780716
397,1,5,0,0,-6.30853745071219,-6.10086332260614,-4.96775532780716
398,1,5,0,1,-6.30853745071219,-6.10086332260614,-4.96775532780716
399,1,5,0,2,-6.25281528073046,-6.12165267350558,-5.85829473278525
400,1,5,0,3,-6.24726489996304,-6.10517207546942,-5.75275940545754
401,1,5,0,4,-6.2415304867562,-6.08850744499385,-5.6354698806956
402,1,5,0,5,-6.23607177363147,-6.07211851460038,-5.50679000567567
403,1,5,1,0,-6.33238727849133,-6.2121548885352,-6.02637634952958
404,1,5,1,1,-6.32010510497163,-6.18894249774676,-5.92558455702643
405,1,5,1,2,-6.31806603791595,-6.17597321342234,-5.82356054341046
406,1,5,1,3,-6.32348730948093,-6.17046426771858,-5.71742670342032
407,1,5,1,4,-6.3189333518058,-6.15498009277471,-5.58965158385
408,1,5,1,5,-6.31671092785811,-6.14182745155828,-5.45244499988027
409,1,5,2,0,-6.33763856287953,-6.20647595565466,-5.94311801493433
410,1,5,2,1,-6.31445550427323,-6.17236267977962,-5.81995000976773
411,1,5,2,2,-6.31241632855235,-6.15939328679,-5.70635572249175
412,1,5,2,3,-6.31783758993823,-6.15388433090713,-5.58855582198242
413,1,5,2,4,-6.31328363251175,-6.13840015621192,-5.44901770453391
414,1,5,2,5,-6.31347913555165,-6.12766544198307,-5.30236802444053
415,1,5,3,0,-6.31347913555165,-6.12766544198307,-5.30236802444053
416,1,5,3,1,-6.30914556966796,-6.1561225279056,-5.70308496360735
417,1,5,3,2,-6.30721109753924,-6.14325783850815,-5.57792932958344
418,1,5,3,3,-6.31817032982497,-6.14328685352514,-5.45390440184713
419,1,5,3,4,-6.3115882261813,-6.12577453261273,-5.30047711507019
420,1,5,3,5,-6.31228450101407,-6.11554059017676,-5.14236806647368
421,1,5,4,0,-6.35816427429644,-6.20514123253409,-5.75210366823584
422,1,5,4,1,-6.30383087704719,-6.1398776180161,-5.57454910909139
423,1,5,4,2,-6.30440586574818,-6.12952238944835,-5.44013993777034
424,1,5,4,3,-6.31252060354789,-6.12670690997932,-5.30140949243678
425,1,5,4,4,-6.3075816209772,-6.11083771013989,-5.13766518643681
426,1,5,4,5,-6.30863436807013,-6.10096023996408,-4.9678522451651
427,1,5,5,0,-6.31391871921447,-6.14996546018338,-5.58463695125867
428,1,5,5,1,-6.29818117327903,-6.1232976969792,-5.43391524530119
429,1,5,5,2,-6.29875612659587,-6.11294243302729,-5.28764501548475
430,1,5,5,3,-6.30687089296357,-6.11012698212626,-5.13695445842318
431,1,5,5,4,-6.3019318976529,-6.09425776954685,-4.96114977474787
432,1,5,5,5,-6.30298466038665,-6.08438031501186,-4.77917513657713
433,2,0,0,0,-6.30298466038665,-6.08438031501186,-4.77917513657713
434,2,0,0,1,-6.27771622355607,-6.2012047026749,-6.21285135869121
435,2,0,0,2,-6.27196525397242,-6.1845235158225,-6.16356416996158
436,2,0,0,3,-6.26647799774812,-6.16810604232946,-6.10343451948725
437,2,0,0,4,-6.26096080007152,-6.15165862738413,-6.03207796628406
438,2,0,0,5,-6.25546398034433,-6.13523159038819,-5.94945305138258
439,2,0,1,0,-6.31953556713047,-6.24302404624929,-6.2546707022656
440,2,0,1,1,-6.35475144629412,-6.2673097081442,-6.24635036228328
441,2,0,1,2,-6.35491582635005,-6.25654387093139,-6.19187234808918
442,2,0,1,3,-6.34754065902383,-6.23823848633644,-6.11865782523637
443,2,0,1,4,-6.33385792181655,-6.21362553186042,-6.0278469928548
444,2,0,1,5,-6.33183411504414,-6.20067150781927,-5.93731356709894
445,2,0,2,0,-6.32811480429268,-6.24067306614277,-6.21971372028184
446,2,0,2,1,-6.34910144280783,-6.25072948738917,-6.18605796454696
447,2,0,2,2,-6.34926547905751,-6.23996330637012,-6.12038264527005
448,2,0,2,3,-6.34241526595055,-6.22218287599442,-6.0364043369888
449,2,0,2,4,-6.32988373047244,-6.19872112324757,-5.93536318252724
450,2,0,2,5,-6.32761893410595,-6.18552610961234,-5.83311343960046
451,2,0,3,0,-6.3203583766176,-6.22198642119895,-6.15731489835674
452,2,0,3,1,-6.3361514915804,-6.22684931889301,-6.10726865779294
453,2,0,3,2,-6.33447121468367,-6.21423882472754,-6.02846028572192
454,2,0,3,3,-6.33676510534071,-6.20560249811584,-5.94224455739551
455,2,0,3,4,-6.32928365865715,-6.18719083416354,-5.83477816415165
456,2,0,3,5,-6.32961802372868,-6.17659498196633,-5.72355741766807
457,2,0,4,0,-6.33717003902109,-6.22786786633369,-6.10828720523362
458,2,0,4,1,-6.32154263146396,-6.20131024150782,-6.01553170250221
459,2,0,4,2,-6.32161826972272,-6.19045566249784,-5.92709772177751
460,2,0,4,3,-6.33039915154005,-6.18830632704644,-5.83589365703456
461,2,0,4,4,-6.32440701536061,-6.17138397359825,-5.7183464093
462,2,0,4,5,-6.3250580053807,-6.16110474634961,-5.5957762374249
463,2,0,5,0,-6.33349506219365,-6.21326267223751,-6.0274841332319
464,2,0,5,1,-6.31539742782593,-6.18423482060106,-5.92087687988073
465,2,0,5,2,-6.31621987442575,-6.17412704993214,-5.82171437992026
466,2,0,5,3,-6.3244803925271,-6.17145735076474,-5.71841978646649
467,2,0,5,4,-6.31841469773759,-6.1544614387065,-5.58913292978179
468,2,0,5,5,-6.31940829299632,-6.14452481669649,-5.45514236501848
469,2,1,0,0,-6.31940829299632,-6.14452481669649,-5.45514236501848
470,2,1,0,1,-6.27500072735929,-6.18755898920938,-6.16659964334845
471,2,1,0,2,-6.2692607533856,-6.17088879796694,-6.10621727512473
472,2,1,0,3,-6.26375740082618,-6.15445522813879,-6.03487456703872
473,2,1,0,4,-6.25811671757793,-6.1378843276218,-5.95210578861618
474,2,1,0,5,-6.25278409346736,-6.12162148624248,-5.85826354552215
475,2,1,1,0,-6.31425123925691,-6.22680950110699,-6.20585015524607
476,2,1,1,1,-6.35277486862493,-6.25440291320627,-6.18973139036406
477,2,1,1,2,-6.35228354614832,-6.24298137346092,-6.12340071236085
478,2,1,1,3,-6.34539701478929,-6.22516462483315,-6.03938608582754
479,2,1,1,4,-6.33427737160525,-6.20311476438038,-5.93975682366005
480,2,1,1,5,-6.33242932475437,-6.19033650026076,-5.83792383024888
481,2,1,2,0,-6.32757461201135,-6.22920265659269,-6.16453113375048
482,2,1,2,1,-6.34712511731469,-6.23782294462729,-6.11824228352722
483,2,1,2,2,-6.34663370945904,-6.22640131950291,-6.04062278049729
484,2,1,2,3,-6.34054314143207,-6.2093805342072,-5.94602259348687
485,2,1,2,4,-6.33029383821606,-6.18820101372244,-5.83578834371056
486,2,1,2,5,-6.32894180805179,-6.17591876628944,-5.72288120199118
487,2,1,3,0,-6.31448008865761,-6.20517791597021,-6.08559725487014
488,2,1,3,1,-6.33443210954643,-6.2141997195903,-6.02842118058468
489,2,1,3,2,-6.33223247952578,-6.20106987230091,-5.93771193158058
490,2,1,3,3,-6.3348934217514,-6.19280059725779,-5.84038792724591
491,2,1,3,4,-6.32774838467083,-6.17472534290847,-5.72168777861022
492,2,1,3,5,-6.32819925103966,-6.16424599200857,-5.59891748308386
493,2,1,4,0,-6.33368117040169,-6.21344878044555,-6.02767024143994
494,2,1,4,1,-6.32065215115834,-6.18948954393347,-5.92613160321314
495,2,1,4,2,-6.32075136729476,-6.17865854280114,-5.82624587278926
496,2,1,4,3,-6.32883912536798,-6.17581608360562,-5.72277851930737
497,2,1,4,4,-6.32394869597345,-6.15999543694236,-5.59466692801765
498,2,1,4,5,-6.32493599574068,-6.15005251944085,-5.46067006776285
499,2,1,5,0,-6.33067937438146,-6.19951676715659,-5.93615882643625
500,2,1,5,1,-6.31485221061419,-6.17275938612057,-5.82034671610869
501,2,1,5,2,-6.31524822393771,-6.16222518217536,-5.70918761787711
502,2,1,5,3,-6.32318439590207,-6.15923113687098,-5.59390262794627
503,2,1,5,4,-6.31814500936105,-6.14326153306122,-5.45387908138321
504,2,1,5,5,-6.31792560921251,-6.13211191564394,-5.3068144981014
505,2,2,0,0,-6.31792560921251,-6.13211191564394,-5.3068144981014
506,2,2,0,1,-6.26935083723109,-6.17097888181244,-6.10630735897022
507,2,2,0,2,-6.2635852814988,-6.15428310881141,-6.03470244771134
508,2,2,0,3,-6.25807083058398,-6.13783844062784,-5.95205990162223
509,2,2,0,4,-6.25250359780232,-6.12134099057744,-5.85798304985711
510,2,2,0,5,-6.24689792092351,-6.1048050964299,-5.75239242641802
511,2,2,1,0,-6.35530410638493,-6.25693215096627,-6.19226062812406
512,2,2,1,1,-6.34712640279102,-6.23782423010363,-6.11824356900356
513,2,2,1,2,-6.34666663214251,-6.22643424218637,-6.04065570318076
514,2,2,1,3,-6.3398070806712,-6.20864447344632,-5.94528653272599
515,2,2,1,4,-6.32885185388377,-6.18675902939015,-5.83434635937827
516,2,2,1,5,-6.32706052207866,-6.17403748031631,-5.72099991601806
517,2,2,2,0,-6.32706052207866,-6.17403748031631,-5.72099991601806
518,2,2,2,1,-6.34147631165871,-6.22124392170258,-6.03546538269697
519,2,2,2,2,-6.34101681003447,-6.20985420280959,-5.94649626208926
520,2,2,2,3,-6.33490663344731,-6.1928138089537,-5.84040113894181
521,2,2,2,4,-6.32503524159095,-6.1720121998286,-5.71897463553035
522,2,2,2,5,-6.32386687489955,-6.15991361586846,-5.59458510694375
523,2,2,3,0,-6.32289663342236,-6.20266424346623,-6.01688570446062
524,2,2,3,1,-6.32878291845258,-6.19762031122771,-5.93426237050738
525,2,2,3,2,-6.32660526025791,-6.1845124357643,-5.83209976575242
526,2,2,3,3,-6.32925691016863,-6.17623386840628,-5.72319630410802
527,2,2,3,4,-6.32210035761242,-6.15814709858132,-5.59281858965662
528,2,2,3,5,-6.32255096996378,-6.14766749366395,-5.45828504198595
529,2,2,4,0,-6.36831116124702,-6.23714855402214,-5.97379061330181
530,2,2,4,1,-6.31500429035011,-6.17291146585649,-5.82049879584461
531,2,2,4,2,-6.31520108815331,-6.16217804639096,-5.70914048209271
532,2,2,4,3,-6.32322246945856,-6.15926921042746,-5.59394070150275
533,2,2,4,4,-6.31842917715587,-6.14354570085604,-5.45416324917803
534,2,2,4,5,-6.31929429251222,-6.13348059894365,-5.30818318140111
535,2,2,5,0,-6.32530453421051,-6.18321170971689,-5.83079903970501
536,2,2,5,1,-6.30920259780313,-6.15617955604078,-5.70314199174252
537,2,2,5,2,-6.3096888001808,-6.1457355411497,-5.580407032225
538,2,2,5,3,-6.31756191093748,-6.14267843463765,-5.45329598295964
539,2,2,5,4,-6.31257140486362,-6.12675771129505,-5.30146029375251
540,2,2,5,5,-6.3136445751401,-6.11690066430279,-5.14372814059971
541,2,3,0,0,-6.3136445751401,-6.11690066430279,-5.14372814059971
542,2,3,0,1,-6.2645517613086,-6.15524958862121,-6.03566892752114
543,2,3,0,2,-6.25827043764476,-6.13803804768863,-5.95225950868301
544,2,3,0,3,-6.25263399985641,-6.12147139263153,-5.8581134519112
545,2,3,0,4,-6.24724682062738,-6.10515399613376,-5.75274132612188
546,2,3,0,5,-6.24186836458456,-6.08884532282221,-5.63580775852395
547,2,3,1,0,-6.12168952933401,-6.01238735664662,-5.89280669554655
548,2,3,1,1,-6.33541806117519,-6.21518567121906,-6.02940713221344
549,2,3,1,2,-6.33295359537237,-6.20179098814749,-5.93843304742716
550,2,3,1,3,-6.33415551659265,-6.19206269209904,-5.83965002208716
551,2,3,1,4,-6.32320310745003,-6.17018006568768,-5.71714250138943
552,2,3,1,5,-6.3214377951597,-6.15748453612861,-5.5921560272039
553,2,3,2,0,-6.3214377951597,-6.15748453612861,-5.5921560272039
554,2,3,2,1,-6.32976828098759,-6.19860567376271,-5.93524773304238
555,2,3,2,2,-6.32730387778175,-6.18521105328813,-5.83279838327625
556,2,3,2,3,-6.32941035185422,-6.17638731009187,-5.72334974579361
557,2,3,2,4,-6.31938600155095,-6.15543274251986,-5.59010423359515
558,2,3,2,5,-6.31827887740485,-6.14339540110501,-5.45401294942701
559,2,3,3,0,-6.303613014345,-6.17245040712012,-5.90909246639979
560,2,3,3,1,-6.32411855100408,-6.18202572651047,-5.82961305649859
561,2,3,3,2,-6.32165416587955,-6.16863112411719,-5.71559355981894
562,2,3,3,3,-6.32376064031854,-6.15980738128745,-5.59447887236274
563,2,3,3,4,-6.31705228323844,-6.14216880693861,-5.4527863552606
564,2,3,3,5,-6.31708891216565,-6.13127521859708,-5.30597780105454
565,2,3,4,0,-6.36292952165307,-6.22083669715946,-5.86842402714758
566,2,3,4,1,-6.31076576803501,-6.15774272627266,-5.7047051619744
567,2,3,4,2,-6.31066052339809,-6.14670726436699,-5.58137875544228
568,2,3,4,3,-6.31791468049142,-6.14303120419159,-5.45364875251358
569,2,3,4,4,-6.31344019602251,-6.12762650245394,-5.3023290849114
570,2,3,4,5,-6.31363595127098,-6.11689204043367,-5.14371951673059
571,2,3,5,0,-6.31777918222115,-6.1647561404588,-5.71171857616054
572,2,3,5,1,-6.3049381785347,-6.14098491950361,-5.5756564105789
573,2,3,5,2,-6.30513345529763,-6.1302499789978,-5.4408675273198
574,2,3,5,3,-6.31229499169564,-6.12648129812707,-5.30118388058453
575,2,3,5,4,-6.30764397682892,-6.11090006599161,-5.13772754228853
576,2,3,5,5,-6.30671413748209,-6.09904000937604,-4.96593201457706
577,2,4,0,0,-6.30671413748209,-6.09904000937604,-4.96593201457706
578,2,4,0,1,-6.25869213390549,-6.13845974394935,-5.95268120494374
579,2,4,0,2,-6.25793924709852,-6.12677663987365,-5.86341869915332
580,2,4,0,3,-6.24678094787156,-6.10468812337795,-5.75227545336606
581,2,4,0,4,-6.24154607709823,-6.08852303533588,-5.63548547103763
582,2,4,0,5,-6.23550549774371,-6.07155223871262,-5.50622372978791
583,2,4,1,0,-6.23550549774371,-6.07155223871262,-5.50622372978791
584,2,4,1,1,-6.38543007304396,-6.25426746581909,-5.99090952509875
585,2,4,1,2,-6.3787356460138,-6.23664282152019,-5.88423015150831
586,2,4,1,3,-6.32261521864396,-6.16959217688161,-5.71655461258336
587,2,4,1,4,-6.3179735568154,-6.1540202977843,-5.5886917888596
588,2,4,1,5,-6.31582131399355,-6.14093783769372,-5.45155538601571
589,2,4,2,0,-6.31582131399355,-6.14093783769372,-5.45155538601571
590,2,4,2,1,-6.37969933507442,-6.23760651058081,-5.88519384056893
591,2,4,2,2,-6.37830662498085,-6.2252835832185,-5.77224601892025
592,2,4,2,3,-6.31767689544014,-6.15372363640905,-5.58839512748434
593,2,4,2,4,-6.31420294068906,-6.13931946438923,-5.44993701271122
594,2,4,2,5,-6.31266340495024,-6.12684971138167,-5.30155229383913
595,2,4,3,0,-6.36534201503628,-6.22324919054266,-5.87083652053078
596,2,4,3,1,-6.33286623922082,-6.17984319745847,-5.72680563316022
597,2,4,3,2,-6.30820307393308,-6.14424981490199,-5.57892130597728
598,2,4,3,3,-6.31757500478274,-6.14269152848291,-5.4533090768049
599,2,4,3,4,-6.31143557628245,-6.12562188271388,-5.30032446517134
600,2,4,3,5,-6.31124707622855,-6.11450316539124,-5.14133064168816
601,2,4,4,0,-6.33144425480264,-6.17842121304029,-5.72538364874203
602,2,4,4,1,-6.37384574592672,-6.20989248689563,-5.64456397797092
603,2,4,4,2,-6.30504719198288,-6.13016371568305,-5.44078126400504
604,2,4,4,3,-6.31233341653464,-6.12651972296607,-5.30122230542353
605,2,4,4,4,-6.30781928963212,-6.11107537879481,-5.13790285509173
606,2,4,4,5,-6.30830199383939,-6.10062786573334,-4.96751987093436
607,2,4,5,0,-6.31381634823174,-6.14986308920065,-5.58453458027594
608,2,4,5,1,-6.32082642233226,-6.14594294603243,-5.45656049435442
609,2,4,5,2,-6.36619003816623,-6.18037634459766,-5.35507892705512
610,2,4,5,3,-6.30671265771761,-6.1099687468803,-5.13679622317722
611,2,4,5,4,-6.30200298870163,-6.09432886059558,-4.9612208657966
612,2,4,5,5,-6.30127029484736,-6.08266594947257,-4.77746077103784
613,2,5,0,0,-6.30127029484736,-6.08266594947257,-4.77746077103784
614,2,5,0,1,-6.27055331619196,-6.13939070896708,-5.87603276824675
615,2,5,0,2,-6.24799435138371,-6.1059015268901,-5.75348885687821
616,2,5,0,3,-6.24185042978322,-6.08882738802087,-5.63578982372261
617,2,5,0,4,-6.23651134398169,-6.0725580849506,-5.50722957602589
618,2,5,0,5,-6.23096866944646,-6.05608519314663,-5.36670274146862
619,2,5,1,0,-6.35256123033054,-6.22139862310567,-5.95804068238534
620,2,5,1,1,-6.32467770941958,-6.18258488492597,-5.83017221491409
621,2,5,1,2,-6.33755281824327,-6.18452977648092,-5.73149221218267
622,2,5,1,3,-6.36698234615644,-6.20302908712534,-5.63770057820063
623,2,5,1,4,-6.35853024315889,-6.18364676685906,-5.49426431518105
624,2,5,1,5,-6.31019346452876,-6.12437977096019,-5.29908235341765
625,2,5,2,0,-6.30762422069421,-6.1655313962006,-5.81311872618872
626,2,5,2,1,-6.3337722423712,-6.18074920060885,-5.72771163631059
627,2,5,2,2,-6.33190309097379,-6.1679498319427,-5.60262132301799
628,2,5,2,3,-6.32444616955399,-6.14956269325416,-5.46018024157615
629,2,5,2,4,-6.37462030273767,-6.1888066091691,-5.36350919162656
630,2,5,2,5,-6.30702862721889,-6.11028471638158,-5.1371121926785
631,2,5,3,0,-6.30702862721889,-6.11028471638158,-5.1371121926785
632,2,5,3,1,-6.37038988275564,-6.20643662372455,-5.64110811479984
633,2,5,3,2,-6.37024840243115,-6.19536492613131,-5.50598247445331
634,2,5,3,3,-6.31193812983733,-6.12612443626876,-5.30082701872622
635,2,5,3,4,-6.31830268481076,-6.12155877397345,-5.14838625027037
636,2,5,3,5,-6.31562989678867,-6.10795576868262,-4.97484777388365
637,2,5,4,0,-6.39509766800437,-6.23114440897328,-5.66581590004857
638,2,5,4,1,-6.36827591437999,-6.19339243808016,-5.50400998640215
639,2,5,4,2,-6.3672251417855,-6.18141144821693,-5.35611403067439
640,2,5,4,3,-6.30628583496086,-6.10954192412355,-5.13636940042047
641,2,5,4,4,-6.36943785217824,-6.16176372407219,-5.02865572927321
642,2,5,4,5,-6.36999786792869,-6.1513935225539,-4.84618834411916
643,2,5,5,0,-6.27686466500913,-6.1019811887093,-5.41259873703129
644,2,5,5,1,-6.36463571444326,-6.17882202087469,-5.35352460333215
645,2,5,5,2,-6.30640919868135,-6.10966528784404,-5.13649276414096
646,2,5,5,3,-6.30063017883367,-6.09295605072762,-4.95984805592864
647,2,5,5,4,-6.36470271923603,-6.14609837386124,-4.8408931954265
648,2,5,5,5,-6.31031366070255,-6.08077909805902,-4.59121253710705
649,3,0,0,0,-6.31031366070255,-6.08077909805902,-4.59121253710705
650,3,0,0,1,-6.27504152793076,-6.18759978978084,-6.16664044391992
651,3,0,0,2,-6.26931603814977,-6.17094408273111,-6.1062725598889
652,3,0,0,3,-6.26362063280349,-6.1543184601161,-6.03473779901602
653,3,0,0,4,-6.25807363802387,-6.13784124806774,-5.95206270906212
654,3,0,0,5,-6.25251177469971,-6.12134916747483,-5.8579912267545
655,3,0,1,0,-6.29956004789242,-6.2121183097425,-6.19115896388158
656,3,0,1,1,-6.34466230922581,-6.24629035380715,-6.18161883096494
657,3,0,1,2,-6.3425145899071,-6.2332124172197,-6.11363175611963
658,3,0,1,3,-6.3448624663586,-6.22463007640247,-6.03885153739686
659,3,0,1,4,-6.33410099032815,-6.20293838310328,-5.93958044238294
660,3,0,1,5,-6.33270359853942,-6.19061077404581,-5.83819810403393
661,3,0,2,0,-6.30841545083546,-6.21004349541681,-6.14537197257459
662,3,0,2,1,-6.33901335330563,-6.22971118061823,-6.11013051951816
663,3,0,2,2,-6.33686475783449,-6.21663236787835,-6.03085382887274
664,3,0,2,3,-6.34001952664564,-6.20885691942077,-5.94549897870044
665,3,0,2,4,-6.33025330449706,-6.18816048000344,-5.83574780999156
666,3,0,2,5,-6.32964444962027,-6.17662140785792,-5.72358384355966
667,3,0,3,0,-6.31491761455877,-6.20561544187137,-6.0860347807713
668,3,0,3,1,-6.33336365909482,-6.21313126913869,-6.02735273013308
669,3,0,3,2,-6.33121501946232,-6.20005241223745,-5.93669447151712
670,3,0,3,3,-6.3343698098636,-6.19227698536999,-5.83986431535811
671,3,0,3,4,-6.32693138044364,-6.17390833868129,-5.72087077438304
672,3,0,3,5,-6.32762989771691,-6.16367663868582,-5.59834812976111
673,3,0,4,0,-6.3334712305527,-6.21323884059657,-6.02746030159095
674,3,0,4,1,-6.31944541630991,-6.18828280908503,-5.9249248683647
675,3,0,4,2,-6.31960222508763,-6.17750940059402,-5.82509673058214
676,3,0,4,3,-6.32789319017039,-6.17487014840804,-5.72183258410979
677,3,0,4,4,-6.32352514206941,-6.15957188303832,-5.59424337411361
678,3,0,4,5,-6.32353933436077,-6.14865585806094,-5.45927340638293
679,3,0,5,0,-6.33041881042702,-6.19925620320214,-5.93589826248181
680,3,0,5,1,-6.31381220041388,-6.17171937592027,-5.81930670590839
681,3,0,5,2,-6.31413309430418,-6.16111005254183,-5.70807248824357
682,3,0,5,3,-6.32226996409215,-6.15831670506106,-5.59298819613635
683,3,0,5,4,-6.31757854085405,-6.14269506455422,-5.45331261287622
684,3,0,5,5,-6.31788958371207,-6.1320758901435,-5.30677847260096
685,3,1,0,0,-6.31788958371207,-6.1320758901435,-5.30677847260096
686,3,1,0,1,-6.27397265333085,-6.17560069791219,-6.11092917506998
687,3,1,0,2,-6.26400021504288,-6.15469804235548,-6.03511738125541
688,3,1,0,3,-6.25830599393478,-6.13807360397864,-5.95229506497303
689,3,1,0,4,-6.25268123239179,-6.12151862516691,-5.85816068444658
690,3,1,0,5,-6.24718631892867,-6.10509349443505,-5.75268082442317
691,3,1,1,0,-6.29391663253876,-6.19554467712011,-6.13087315427789
692,3,1,1,1,-6.340171961855,-6.23086978916761,-6.11128912806754
693,3,1,1,2,-6.33795334282243,-6.2177209528663,-6.03194241386068
694,3,1,1,3,-6.3398241517781,-6.20866154455323,-5.94530360383289
695,3,1,1,4,-6.3289944453883,-6.18690162089469,-5.83448895088281
696,3,1,1,5,-6.32730665712091,-6.17428361535856,-5.72124605106031
697,3,1,2,0,-6.31625118040292,-6.20694900771552,-6.08736834661545
698,3,1,2,1,-6.33452192723192,-6.21428953727579,-6.02851099827018
699,3,1,2,2,-6.33230371788872,-6.20114111066385,-5.93778316994352
700,3,1,2,3,-6.33498196723221,-6.1928891427386,-5.84047647272672
701,3,1,2,4,-6.32517722589138,-6.17215418412903,-5.71911661983078
702,3,1,2,5,-6.32419648101161,-6.16024322198052,-5.59491471305581
703,3,1,3,0,-6.32076954614085,-6.20053715618472,-6.0147586171791
704,3,1,3,1,-6.32887220185446,-6.19770959462958,-5.93435165390925
705,3,1,3,2,-6.32665399999533,-6.18456117550171,-5.83214850548983
706,3,1,3,3,-6.32933225201922,-6.17630921025687,-5.72327164595862
707,3,1,3,4,-6.32211075623097,-6.15815749719988,-5.59282898827517
708,3,1,3,5,-6.32252869039333,-6.1476452140935,-5.45826276241549
709,3,1,4,0,-6.32826281723537,-6.19710021001049,-5.93374226929016
710,3,1,4,1,-6.31507165236615,-6.17297882787254,-5.82056615786066
711,3,1,4,2,-6.31525053335083,-6.16222749158848,-5.70918992729023
712,3,1,4,3,-6.32313399804286,-6.15918073901177,-5.59385223008706
713,3,1,4,4,-6.31855919925783,-6.143675722958,-5.45429327127999
714,3,1,4,5,-6.31950622712812,-6.13369253355955,-5.30839511601701
715,3,1,5,0,-6.32523229728204,-6.18313947278843,-5.83072680277655
716,3,1,5,1,-6.30939234085671,-6.15636929909436,-5.70333173479611
717,3,1,5,2,-6.30975871189005,-6.14580545285896,-5.58047694393425
718,3,1,5,3,-6.31744733966215,-6.14256386336232,-5.45318141168431
719,3,1,5,4,-6.31266285495786,-6.12684916138929,-5.30155174384675
720,3,1,5,5,-6.31258105115453,-6.11583714031722,-5.14266461661414
721,3,2,0,0,-6.31258105115453,-6.11583714031722,-5.14266461661414
722,3,2,0,1,-6.2640888619412,-6.15478668925381,-6.03520602815374
723,3,2,0,2,-6.26149477108075,-6.14126238112461,-5.955483842119
724,3,2,0,3,-6.25273544428,-6.12157283705513,-5.8582148963348
725,3,2,0,4,-6.24711216907306,-6.10501934457945,-5.75260667456757
726,3,2,0,5,-6.24810600876918,-6.09508296700683,-5.64204540270858
727,3,2,1,0,-6.31072544400129,-6.20142327131389,-6.08184261021382
728,3,2,1,1,-6.34192980811175,-6.22169741815561,-6.03591887915
729,3,2,1,2,-6.33237637767494,-6.20121377045006,-5.93785582972973
730,3,2,1,3,-6.33440379176698,-6.19231096727337,-5.83989829726149
731,3,2,1,4,-6.32337187505447,-6.17034883329212,-5.71731126899386
732,3,2,1,5,-6.32166243704478,-6.15770917801369,-5.59238066908898
733,3,2,2,0,-6.31059872754078,-6.19036633758464,-6.00458779857903
734,3,2,2,1,-6.33628008992624,-6.20511748270137,-5.94175954198104
735,3,2,2,2,-6.33354387580055,-6.19145105130694,-5.83903838129506
736,3,2,2,3,-6.33257837354249,-6.17955533178014,-5.72651776748188
737,3,2,2,4,-6.31939698649108,-6.15544372745999,-5.59011521853528
738,3,2,2,5,-6.31996782012812,-6.14508434382829,-5.45570189215029
739,3,2,3,0,-6.37980627387513,-6.24864366665026,-5.98528572592992
740,3,2,3,1,-6.33063037285483,-6.18853754836122,-5.83612487834934
741,3,2,3,2,-6.32789416030554,-6.17487111854319,-5.72183355424494
742,3,2,3,3,-6.32692865946761,-6.16297540043652,-5.59764689151181
743,3,2,3,4,-6.31673171432415,-6.14184823802432,-5.45246578634631
744,3,2,3,5,-6.31904906332705,-6.13323536975848,-5.30793795221594
745,3,2,4,0,-6.31904906332705,-6.13323536975848,-5.30793795221594
746,3,2,4,1,-6.31568328460058,-6.16266024283823,-5.70962267853997
747,3,2,4,2,-6.31545728971198,-6.15150403068089,-5.58617552175618
748,3,2,4,3,-6.31780596352608,-6.14292248722625,-5.45354003554824
749,3,2,4,4,-6.31295000830804,-6.12713631473947,-5.30183889719693
750,3,2,4,5,-6.31392150163706,-6.11717759079975,-5.14400506709667
751,3,2,5,0,-6.32810117893668,-6.17507813717432,-5.72204057287607
752,3,2,5,1,-6.30974866277174,-6.14579540374065,-5.58046689481594
753,3,2,5,2,-6.30438680198778,-6.12950332568795,-5.44012087400994
754,3,2,5,3,-6.31210814474527,-6.1262944511767,-5.30099703363416
