,p,q,P,Q,AIC,BIC,AICc
375,1,4,2,2,-6.1428712919757,-6.00077846748208,-5.6483657974702
376,1,4,2,3,-6.14157966890416,-5.9885566271418,-5.53551906284355
377,1,4,2,4,-6.13530138218463,-5.97134812315353,-5.40601961422882
378,1,4,2,5,-6.13229113209832,-5.95740765579849,-5.26802520412048
379,1,4,3,0,-6.10047482124947,-5.96931221402459,-5.70595427330426
380,1,4,3,1,-6.14301593405018,-6.00092310955657,-5.64851043954469
381,1,4,3,2,-6.14094595079488,-5.98792290903253,-5.53488534473428
382,1,4,3,3,-6.14129023876717,-5.97733697973608,-5.41200847081137
383,1,4,3,4,-6.13892709112013,-5.9640436148203,-5.27466116314229
384,1,4,3,5,-6.13206502005306,-5.94625132648448,-5.12095390894194
385,1,4,4,0,-6.11755242232626,-5.97545959783265,-5.62304692782077
386,1,4,4,1,-6.1373662137586,-5.98434317199625,-5.53130560769799
387,1,4,4,2,-6.13543022134219,-5.9714769623111,-5.40614845338639
388,1,4,4,3,-6.13642304769495,-5.96153957139512,-5.27215711971711
389,1,4,4,4,-6.13641954609201,-5.95060585252344,-5.1253084349809
390,1,4,4,5,-6.13123745666963,-5.93449354583232,-4.96132102212924
391,1,4,5,0,-6.10379608236056,-5.95077304059821,-5.49773547629996
392,1,4,5,1,-6.12738221801274,-5.96342895898164,-5.39810045005694
393,1,4,5,2,-6.12674064394658,-5.95185716764675,-5.26247471596875
394,1,4,5,3,-6.1256672025797,-5.93985350901113,-5.11455609146859
395,1,4,5,4,-6.12220806949548,-5.92546415865817,-4.95229163495509
396,1,4,5,5,-6.1255877409029,-5.91791361279685,-4.78480561799787
397,1,5,0,0,-6.1255877409029,-5.91791361279685,-4.78480561799787
398,1,5,0,1,-6.04065219098559,-5.92041980102946,-5.73464126202384
399,1,5,0,2,-6.03500260838609,-5.90384000116122,-5.64048206044089
400,1,5,0,3,-6.02840560264604,-5.88631277815243,-5.53390010814055
401,1,5,0,4,-6.02357224999185,-5.87054920822949,-5.41751164393124
402,1,5,0,5,-6.01779086394884,-5.85383760491774,-5.28850909599304
403,1,5,1,0,-6.03361986326442,-5.91338747330829,-5.72760893430267
404,1,5,1,1,-6.14448581638935,-6.01332320916448,-5.74996526844415
405,1,5,1,2,-6.14250511358144,-6.00041228908783,-5.64799961907595
406,1,5,1,3,-6.13925087925812,-5.98622783749577,-5.53319027319752
407,1,5,1,4,-6.13390712723084,-5.96995386819975,-5.40462535927504
408,1,5,1,5,-6.13283792228092,-5.95795444598109,-5.26857199430308
409,1,5,2,0,-6.0966688941253,-5.96550628690043,-5.70214834618009
410,1,5,2,1,-6.13883583959748,-5.99674301510387,-5.64433034509198
411,1,5,2,2,-6.13685532657658,-5.98383228481423,-5.53079472051598
412,1,5,2,3,-6.13360113593472,-5.96964787690363,-5.40431936797892
413,1,5,2,4,-6.12825729063853,-5.9533738143387,-5.2639913626607
414,1,5,2,5,-6.12718820801579,-5.94137451444722,-5.11607709690468
415,1,5,3,0,-6.08834552632289,-5.94625270182928,-5.5938400318174
416,1,5,3,1,-6.13318611495949,-5.98016307319714,-5.52712550889889
417,1,5,3,2,-6.13120559451062,-5.96725233547953,-5.40192382655482
418,1,5,3,3,-6.12836787643597,-5.95348440013614,-5.26410194845813
419,1,5,3,4,-6.12366348960667,-5.93784979603809,-5.11255237849555
420,1,5,3,5,-6.12728847017089,-5.93054455933358,-4.9573720356305
421,1,5,4,0,-6.10482919125363,-5.95180614949128,-5.49876858519303
422,1,5,4,1,-6.12768088540937,-5.96372762637828,-5.39839911745357
423,1,5,4,2,-6.12721790322189,-5.95233442692206,-5.26295197524405
424,1,5,4,3,-6.1257747795331,-5.93996108596453,-5.11466366842199
425,1,5,4,4,-6.12279314529881,-5.9260492344615,-4.95287671075842
426,1,5,4,5,-6.1261442926208,-5.91847016451475,-4.78536216971578
427,1,5,5,0,-6.09597910934457,-5.93202585031348,-5.36669734138877
428,1,5,5,1,-6.12203115797555,-5.94714768167572,-5.25776522999771
429,1,5,5,2,-6.12156818151633,-5.93575448794776,-5.11045707040522
430,1,5,5,3,-6.12012507580871,-5.9233811649714,-4.95020864126832
431,1,5,5,4,-6.11714343279091,-5.90946930468486,-4.77636130988588
432,1,5,5,5,-6.12049456987019,-5.90189022449541,-4.59668504606067
433,2,0,0,0,-6.12049456987019,-5.90189022449541,-4.59668504606067
434,2,0,0,1,-6.05227157882661,-5.97576005794543,-5.98740671396174
435,2,0,0,2,-6.04645790311731,-5.95901616496739,-5.93805681910647
436,2,0,0,3,-6.00236717771278,-5.90399522229412,-5.83932369945191
437,2,0,0,4,-6.03566178258426,-5.92635960989687,-5.8067789487968
438,2,0,0,5,-6.03021540083199,-5.90998301087586,-5.72420447187024
439,2,0,1,0,-6.05896680596478,-5.9824552850836,-5.99410194109991
440,2,0,1,1,-6.18338278222315,-6.09594104407324,-6.07498169821231
441,2,0,1,2,-6.18129633827058,-6.08292438285193,-6.01825286000971
442,2,0,1,3,-6.15299243446793,-6.04369026178054,-5.92410960068046
443,2,0,1,4,-6.14328121749069,-6.02304882753456,-5.83727028852894
444,2,0,1,5,-6.14507442584771,-6.01391181862283,-5.7505538779025
445,2,0,2,0,-6.11712744169086,-6.02968570354095,-6.00872635768002
446,2,0,2,1,-6.17773277888516,-6.07936082346651,-6.01468930062429
447,2,0,2,2,-6.17564664285063,-6.06634447016323,-5.94676380906316
448,2,0,2,3,-6.14982115444811,-6.02958876449198,-5.84381022548636
449,2,0,2,4,-6.1423528472264,-6.01119024000152,-5.74783229928119
450,2,0,2,5,-6.13960455128776,-5.99751172679414,-5.64509905678226
451,2,0,3,0,-6.10803930902311,-6.00966735360446,-5.94499583076224
452,2,0,3,1,-6.15140251720651,-6.04210034451912,-5.92251968341905
453,2,0,3,2,-6.1485174392437,-6.02828504928756,-5.84250651028195
454,2,0,3,3,-6.14725346035318,-6.01609085312831,-5.75273291240798
455,2,0,3,4,-6.14398136546767,-6.00188854097406,-5.64947587096218
456,2,0,3,5,-6.13803506317507,-5.98501202141271,-5.53197445711446
457,2,0,4,0,-6.12729445887935,-6.01799228619195,-5.89841162509188
458,2,0,4,1,-6.14263994493227,-6.02240755497613,-5.83662901597052
459,2,0,4,2,-6.14026152862186,-6.00909892139699,-5.74574098067665
460,2,0,4,3,-6.14349294935315,-6.00140012485953,-5.64898745484765
461,2,0,4,4,-6.14137998275911,-5.98835694099676,-5.53531937669851
462,2,0,4,5,-6.13632812314894,-5.97237486411785,-5.40704635519314
463,2,0,5,0,-6.1119929764112,-5.99176058645507,-5.80598204744945
464,2,0,5,1,-6.13405036193601,-6.00288775471114,-5.73952981399081
465,2,0,5,2,-6.13153769123657,-5.98944486674296,-5.63703219673108
466,2,0,5,3,-6.1328089171231,-5.97978587536075,-5.52674831106249
467,2,0,5,4,-6.12766306617945,-5.96370980714836,-5.39838129822365
468,2,0,5,5,-6.13067841329674,-5.95579493699691,-5.2664124853189
469,2,1,0,0,-6.13067841329674,-5.95579493699691,-5.2664124853189
470,2,1,0,1,-6.13067841329674,-5.95579493699691,-5.2664124853189
471,2,1,0,2,-6.04976985491386,-5.95139789949521,-5.88672637665299
472,2,1,0,3,-6.04453876391466,-5.93523659122727,-5.8156559301272
473,2,1,0,4,-6.03898360587786,-5.91875121592173,-5.73297267691611
474,2,1,0,5,-6.03370218311793,-5.90253957589305,-5.63918163517272
475,2,1,1,0,-6.0552443552593,-5.96780261710938,-5.94684327124846
476,2,1,1,1,-6.18943967681706,-6.09106772139841,-6.02639619855619
477,2,1,1,2,-6.18818118309714,-6.07887901040974,-5.95929834930967
478,2,1,1,3,-6.15745965675986,-6.03722726680372,-5.85144872779811
479,2,1,1,4,-6.14712894290415,-6.01596633567928,-5.75260839495894
480,2,1,1,5,-6.14760014047588,-6.00550731598227,-5.65309464597039
481,2,1,2,0,-6.11994626076187,-6.02157430534321,-5.956902782501
482,2,1,2,1,-6.18378989097798,-6.07448771829059,-5.95490705719051
483,2,1,2,2,-6.18253145120825,-6.06229906125212,-5.8765205222465
484,2,1,2,3,-6.1549803887304,-6.02381778150553,-5.7604598407852
485,2,1,2,4,-6.14580253270387,-6.00370970821025,-5.65129703819837
486,2,1,2,5,-6.14195042197337,-5.98892738021102,-5.53588981591276
487,2,1,3,0,-6.10731152883598,-5.99800935614858,-5.87842869504851
488,2,1,3,1,-6.15688742398539,-6.03665503402925,-5.85087649502364
489,2,1,3,2,-6.15409427248822,-6.02293166526335,-5.75957372454301
490,2,1,3,3,-6.1522655710639,-6.01017274657028,-5.6577600765584
491,2,1,3,4,-6.1496095601718,-5.99658651840945,-5.5435489541112
492,2,1,3,5,-6.14264778137853,-5.97869452234744,-5.41336601342273
493,2,1,4,0,-6.12404788895607,-6.00381549899993,-5.81803695999432
494,2,1,4,1,-6.14827031776846,-6.01710771054359,-5.75374976982326
495,2,1,4,2,-6.146154741411,-6.00406191691739,-5.65164924690551
496,2,1,4,3,-6.14711357921192,-5.99409053744956,-5.54105297315131
497,2,1,4,4,-6.14683884487511,-5.98288558584402,-5.41755707691931
498,2,1,4,5,-6.14184274592501,-5.96695926962518,-5.27757681794717
499,2,1,5,0,-6.10938122620727,-5.9782186189824,-5.71486067826207
500,2,1,5,1,-6.13779160644859,-5.99569878195498,-5.6432861119431
501,2,1,5,2,-6.1370986642897,-5.98407562252734,-5.53103805822909
502,2,1,5,3,-6.13561357771779,-5.9716603186867,-5.40633180976199
503,2,1,5,4,-6.13221811150536,-5.95733463520553,-5.26795218352752
504,2,1,5,5,-6.13619304893236,-5.95037935536379,-5.12508193782125
505,2,2,0,0,-6.13619304893236,-5.95037935536379,-5.12508193782125
506,2,2,0,1,-6.13619304893236,-5.95037935536379,-5.12508193782125
507,2,2,0,2,-6.06383995560711,-5.95453778291972,-5.83495712181965
508,2,2,0,3,-6.06468721211788,-5.94445482216175,-5.75867628315613
509,2,2,0,4,-6.03337290389909,-5.90221029667422,-5.63885235595388
510,2,2,0,5,-6.02819059340057,-5.88609776890695,-5.53368509889507
511,2,2,1,0,-6.07391712992748,-5.97554517450883,-5.91087365166661
512,2,2,1,1,-6.1837969103301,-6.0744947376427,-5.95491407654263
513,2,2,1,2,-6.18253844805763,-6.06230605810149,-5.87652751909588
514,2,2,1,3,-6.15181090316534,-6.02064829594047,-5.75729035522014
515,2,2,1,4,-6.14148089358652,-5.9993880690929,-5.64697539908102
516,2,2,1,5,-6.14195572918368,-5.98893268742133,-5.53589512312307
517,2,2,2,0,-6.11344447518167,-6.00414230249427,-5.8845616413942
518,2,2,2,1,-6.1781471722069,-6.05791478225076,-5.87213624324515
519,2,2,2,2,-6.1768886742685,-6.04572606704363,-5.78236812632329
520,2,2,2,3,-6.14933086541428,-6.00723804092067,-5.65482537090879
521,2,2,2,4,-6.14015598323556,-5.98713294147321,-5.53409537717496
522,2,2,2,5,-6.13630600845303,-5.97235274942194,-5.40702424049723
523,2,2,3,0,-6.1007020413672,-5.98046965141106,-5.79469111240545
524,2,2,3,1,-6.15123886958632,-6.02007626236144,-5.75671832164111
525,2,2,3,2,-6.14844485886394,-6.00635203437032,-5.65393936435844
526,2,2,3,3,-6.14661864079039,-5.99359559902804,-5.54055803472978
527,2,2,3,4,-6.14396261051911,-5.98000935148802,-5.41468084256331
528,2,2,3,5,-6.13700039998793,-5.9621169236881,-5.27273447201009
529,2,2,4,0,-6.11815533375922,-5.98699272653434,-5.72363478581401
530,2,2,4,1,-6.14263356749355,-6.00054074299993,-5.64812807298805
531,2,2,4,2,-6.14051132625182,-5.98748828448947,-5.53445072019121
532,2,2,4,3,-6.1414641982733,-5.97751093924221,-5.4121824303175
533,2,2,4,4,-6.14120908766178,-5.96632561136194,-5.27694315968394
534,2,2,4,5,-6.13621040539578,-5.95039671182721,-5.12509929428467
535,2,2,5,0,-6.15462644123872,-6.01253361674511,-5.66012094673323
536,2,2,5,1,-6.13215057366171,-5.97912753189936,-5.52608996760111
537,2,2,5,2,-6.13146911563748,-5.96751585660638,-5.40218734768167
538,2,2,5,3,-6.12998810303247,-5.95510462673264,-5.26572217505464
539,2,2,5,4,-6.12659398680257,-5.940780293234,-5.11548287569146
540,2,2,5,5,-6.13056067231896,-5.93381676148165,-4.96064423777857
541,2,3,0,0,-6.13056067231896,-5.93381676148165,-4.96064423777857
542,2,3,0,1,-6.05297043292889,-5.9436682602415,-5.82408759914143
543,2,3,0,2,-6.05345763493619,-5.93322524498006,-5.74744670597444
544,2,3,0,3,-6.02295153156309,-5.89178892433821,-5.62843098361788
545,2,3,0,4,-6.07077963322188,-5.92868680872827,-5.57627413871639
546,2,3,0,5,-6.07077963322188,-5.92868680872827,-5.57627413871639
547,2,3,1,0,-6.03380905020508,-5.92450687751769,-5.80492621641762
548,2,3,1,1,-6.17904200301347,-6.05880961305734,-5.87303107405172
549,2,3,1,2,-6.15071472579585,-6.01955211857098,-5.75619417785065
550,2,3,1,3,-6.1464507072971,-6.00435788280349,-5.65194521279161
551,2,3,1,4,-6.13641879002214,-5.98339574825979,-5.53035818396153
552,2,3,1,5,-6.14064061617482,-5.97668735714373,-5.41135884821902
553,2,3,2,0,-6.14064061617482,-5.97668735714373,-5.41135884821902
554,2,3,2,1,-6.15089815386984,-6.01973554664496,-5.75637760592463
555,2,3,2,2,-6.17393665819713,-6.03184383370352,-5.67943116369164
556,2,3,2,3,-6.14345098123912,-5.99042793947677,-5.53739037517851
557,2,3,2,4,-6.14899807099583,-5.98504481196474,-5.41971630304003
558,2,3,2,5,-6.13580246898519,-5.96091899268536,-5.27153654100735
559,2,3,3,0,-6.13580246898519,-5.96091899268536,-5.27153654100735
560,2,3,3,1,-6.16978629237385,-6.02769346788024,-5.67528079786835
561,2,3,3,2,-6.14295172237748,-5.98992868061513,-5.53689111631688
562,2,3,3,3,-6.16459448200851,-6.00064122297742,-5.43531271405271
563,2,3,3,4,-6.15940654668309,-5.98452307038325,-5.29514061870525
564,2,3,3,5,-6.13238492019292,-5.94657122662434,-5.1212738090818
565,2,3,4,0,-6.11601593784774,-5.97392311335413,-5.62151044334225
566,2,3,4,1,-6.15860010932392,-6.00557706756157,-5.55253950326332
567,2,3,4,2,-6.1600068690782,-5.9960536100471,-5.43072510112239
568,2,3,4,3,-6.13907254032442,-5.96418906402458,-5.27480661234658
569,2,3,4,4,-6.13594668126637,-5.9501329876978,-5.12483557015526
570,2,3,4,5,-6.12766984533012,-5.93092593449281,-4.95775341078973
571,2,3,5,0,-6.1228140976591,-5.96979105589674,-5.51675349159849
572,2,3,5,1,-6.12781602275082,-5.96386276371973,-5.39853425479502
573,2,3,5,2,-6.14616663650628,-5.97128316020645,-5.28190070852844
574,2,3,5,3,-6.13545870075538,-5.94964500718681,-5.12434758964427
575,2,3,5,4,-6.12980898319209,-5.93306507235478,-4.9598925486517
576,2,3,5,5,-6.1250945912068,-5.91742046310075,-4.78431246830177
577,2,4,0,0,-6.1250945912068,-5.91742046310075,-4.78431246830177
578,2,4,0,1,-6.1250945912068,-5.91742046310075,-4.78431246830177
579,2,4,0,2,-6.0247316472384,-5.89356904001353,-5.6302110992932
580,2,4,0,3,-6.04437705692829,-5.90228423243467,-5.54987156242279
581,2,4,0,4,-6.04749424959643,-5.89447120783408,-5.44143364353582
582,2,4,0,5,-6.01887409904643,-5.85492084001534,-5.28959233109063
583,2,4,1,0,-6.03343738994446,-5.91320499998832,-5.72742646098271
584,2,4,1,1,-6.17017142059268,-6.03900881336781,-5.77565087264747
585,2,4,1,2,-6.16718724646281,-6.02509442196919,-5.67268175195731
586,2,4,1,3,-6.16256819518887,-6.00954515342652,-5.55650758912827
587,2,4,1,4,-6.15841307366594,-5.99445981463485,-5.42913130571014
588,2,4,1,5,-6.15824756263718,-5.98336408633735,-5.29398163465934
589,2,4,2,0,-6.11956677848526,-5.98840417126039,-5.72504623054006
590,2,4,2,1,-6.16497664228214,-6.02288381778853,-5.67047114777665
591,2,4,2,2,-6.16878008629001,-6.01575704452766,-5.5627194802294
592,2,4,2,3,-6.16818213656277,-6.00422887753167,-5.43890036860696
593,2,4,2,4,-6.16238371180365,-5.98750023550382,-5.29811778382581
594,2,4,2,5,-6.15978655995275,-5.97397286638417,-5.14867544884163
595,2,4,3,0,-6.17518151417351,-6.0330886896799,-5.68067601966802
596,2,4,3,1,-6.16438682522289,-6.01136378346054,-5.55832621916228
597,2,4,3,2,-6.13735175996436,-5.97339850093326,-5.40806999200855
598,2,4,3,3,-6.16538260360396,-5.99049912730413,-5.30111667562612
599,2,4,3,4,-6.15850398049857,-5.97269028693,-5.14739286938746
600,2,4,3,5,-6.1525743138214,-5.95583040298408,-4.98265787928101
601,2,4,4,0,-6.16161984390742,-6.00859680214507,-5.55555923784681
602,2,4,4,1,-6.15904257980428,-5.99508932077318,-5.42976081184847
603,2,4,4,2,-6.15930140050752,-5.98441792420768,-5.29503547252968
604,2,4,4,3,-6.16109717508832,-5.97528348151975,-5.14998606397721
605,2,4,4,4,-6.157769319357,-5.96102540851968,-4.98785288481661
606,2,4,4,5,-6.12726272230585,-5.9195885941998,-4.78648059940082
607,2,4,5,0,-6.13368881720956,-5.96973555817847,-5.40440704925376
608,2,4,5,1,-6.14976552684661,-5.97488205054678,-5.28549959886877
609,2,4,5,2,-6.14554092157227,-5.9597272280037,-5.13442981046115
610,2,4,5,3,-6.14897360579934,-5.95222969496203,-4.97905717125895
611,2,4,5,4,-6.12488213569968,-5.91720800759363,-4.78410001279465
612,2,4,5,5,-6.14616014440999,-5.9275557990352,-4.62235062060046
613,2,5,0,0,-6.14616014440999,-5.9275557990352,-4.62235062060046
614,2,5,0,1,-6.03401794092366,-5.90285533369879,-5.63949739297846
615,2,5,0,2,-6.03574486811346,-5.89365204361985,-5.54123937360797
616,2,5,0,3,-6.01627194228804,-5.86324890052569,-5.41021133622743
617,2,5,0,4,-6.00911685688187,-5.84516359785078,-5.27983508892607
618,2,5,0,5,-6.01301977014711,-5.83813629384728,-5.14875384216927
619,2,5,1,0,-6.03776210562866,-5.90659949840378,-5.64324155768345
620,2,5,1,1,-6.15837889656392,-6.01628607207031,-5.66387340205843
621,2,5,1,2,-6.16550066330224,-6.01247762153989,-5.55944005724163
622,2,5,1,3,-6.16304098071344,-5.99908772168235,-5.43375921275764
623,2,5,1,4,-6.15748947269322,-5.98260599639339,-5.29322354471538
624,2,5,1,5,-6.15682512499886,-5.97101143143029,-5.14571401388775
625,2,5,2,0,-6.15682512499886,-5.97101143143029,-5.14571401388775
626,2,5,2,1,-6.15272913512853,-5.99970609336618,-5.54666852906792
627,2,5,2,2,-6.14659260482204,-5.98263934579094,-5.41731083686623
628,2,5,2,3,-6.16062409686436,-5.98574062056452,-5.29635816888652
629,2,5,2,4,-6.12497549770885,-5.93916180414028,-5.11386438659774
630,2,5,2,5,-6.14125756245016,-5.94451365161285,-4.97134112790977
631,2,5,3,0,-6.08405162924192,-5.93102858747957,-5.47799102318132
632,2,5,3,1,-6.14707947438383,-5.98312621535274,-5.41779770642803
633,2,5,3,2,-6.14562017632035,-5.97073670002052,-5.28135424834251
634,2,5,3,3,-6.13991996657342,-5.95410627300485,-5.12880885546231
635,2,5,3,4,-6.15066502239232,-5.95392111155501,-4.98074858785193
636,2,5,3,5,-6.14891814009103,-5.94124401198498,-4.808136017186
637,2,5,4,0,-6.12655530738375,-5.96260204835265,-5.39727353942795
638,2,5,4,1,-6.14145244323891,-5.96656896693907,-5.27718651526107
639,2,5,4,2,-6.14126500774282,-5.95545131417425,-5.13015389663171
640,2,5,4,3,-6.13985821272813,-5.94311430189082,-4.96994177818774
641,2,5,4,4,-6.14577015940024,-5.93809603129419,-4.80498803649522
642,2,5,4,5,-6.13352072416122,-5.91491637878643,-4.6097112003517
643,2,5,5,0,-6.13352072416122,-5.91491637878643,-4.6097112003517
644,2,5,5,1,-6.13580259652138,-5.94998890295281,-5.12469148541027
645,2,5,5,2,-6.13561529191028,-5.93887138107296,-4.96569885736989
646,2,5,5,3,-6.14740393141017,-5.93972980330412,-4.80662180850514
647,2,5,5,4,-6.14011791503845,-5.92151356966366,-4.61630839122892
648,2,5,5,5,-6.14460759359214,-5.91507303094861,-4.42550646999663
649,3,0,0,0,-6.14460759359214,-5.91507303094861,-4.42550646999663
650,3,0,0,1,-6.04817125459643,-5.96072951644652,-5.93977017058559
651,3,0,0,2,-6.04241324968961,-5.94404129427095,-5.87936977142874
652,3,0,0,3,-6.03669760658935,-5.92739543390195,-5.80781477280188
653,3,0,0,4,-6.03120218900185,-5.91096979904571,-5.7251912600401
654,3,0,0,5,-6.02581240970714,-5.89464980248227,-5.63129186176194
655,3,0,1,0,-6.03997737114381,-5.9525356329939,-5.93157628713297
656,3,0,1,1,-6.160944056186,-6.06257210076734,-5.99790057792513
657,3,0,1,2,-6.15710332872252,-6.04780115603513,-5.92822049493506
658,3,0,1,3,-6.15365426987456,-6.03342187991843,-5.84764334091282
659,3,0,1,4,-6.14414156072684,-6.01297895350196,-5.74962101278163
660,3,0,1,5,-6.14492240596381,-6.00282958147019,-5.65041691145831
661,3,0,2,0,-6.1010539916577,-6.00268203623904,-5.93801051339683
662,3,0,2,1,-6.15629819992873,-6.04699602724133,-5.92741536614126
663,3,0,2,2,-6.15394719855323,-6.0337148085971,-5.84793626959148
664,3,0,2,3,-6.150291591485,-6.01912898426012,-5.75577104353979
665,3,0,2,4,-6.14504360258798,-6.00295077809436,-5.65053810808248
666,3,0,2,5,-6.13927291573869,-5.98624987397634,-5.53321230967809
667,3,0,3,0,-6.10210604233963,-5.99280386965224,-5.87322320855217
668,3,0,3,1,-6.15064847121392,-6.03041608125779,-5.84463754225217
669,3,0,3,2,-6.14829740242548,-6.01713479520061,-5.75377685448027
670,3,0,3,3,-6.14657022886534,-6.00447740437173,-5.65206473435985
671,3,0,3,4,-6.14282955573132,-5.98980651396897,-5.53676894967071
672,3,0,3,5,-6.13676873366269,-5.9728154746316,-5.40748696570689
673,3,0,4,0,-6.12421852008728,-6.00398613013114,-5.81820759112553
674,3,0,4,1,-6.14149227459532,-6.01032966737045,-5.74697172665011
675,3,0,4,2,-6.13916056837762,-5.99706774388401,-5.64465507387213
676,3,0,4,3,-6.14331980732309,-5.99029676556074,-5.53725920126248
677,3,0,4,4,-6.14156623314831,-5.97761297411722,-5.41228446519251
678,3,0,4,5,-6.13545415182828,-5.96057067552844,-5.27118822385044
679,3,0,5,0,-6.10987351739338,-5.9787109101685,-5.71535296944817
680,3,0,5,1,-6.13269465507207,-5.99060183057846,-5.63818916056658
681,3,0,5,2,-6.13110797602395,-5.9780849342616,-5.52504736996335
682,3,0,5,3,-6.13299155931582,-5.96903830028473,-5.40370979136002
683,3,0,5,4,-6.127835561964,-5.95295208566417,-5.26356963398617
684,3,0,5,5,-6.1298044313333,-5.94399073776473,-5.11869332022219
685,3,1,0,0,-6.1298044313333,-5.94399073776473,-5.11869332022219
686,3,1,0,1,-6.1298044313333,-5.94399073776473,-5.11869332022219
687,3,1,0,2,-6.04471996977005,-5.93541779708265,-5.81583713598258
688,3,1,0,3,-6.03888759580351,-5.91865520584738,-5.73287666684176
689,3,1,0,4,-6.03323252029001,-5.90206991306514,-5.6387119723448
690,3,1,0,5,-6.02796988906927,-5.88587706457566,-5.53346439456378
691,3,1,1,0,-6.03475915580772,-5.93638720038906,-5.87171567754685
692,3,1,1,1,-6.16155593800517,-6.05225376531777,-5.9326731042177
693,3,1,1,2,-6.15742857964387,-6.03719618968774,-5.85141765068212
694,3,1,1,3,-6.15271956070585,-6.02155695348097,-5.75819901276064
695,3,1,1,4,-6.1424518529082,-6.00035902841459,-5.64794635840271
696,3,1,1,5,-6.14302937594042,-5.99000633417807,-5.53696876987981
697,3,1,2,0,-6.11929503683089,-6.0099928641435,-5.89041220304343
698,3,1,2,1,-6.1575505091024,-6.03731811914626,-5.85153958014065
699,3,1,2,2,-6.15484930063189,-6.02368669340701,-5.76032875268668
700,3,1,2,3,-6.15023381805854,-6.00814099356492,-5.65572832355304
701,3,1,2,4,-6.1414290703136,-5.98840602855125,-5.535368464253
702,3,1,2,5,-6.13738558088765,-5.97343232185656,-5.40810381293185
703,3,1,3,0,-6.09760397322112,-5.97737158326499,-5.79159304425937
704,3,1,3,1,-6.15227959340578,-6.02111698618091,-5.75775904546058
705,3,1,3,2,-6.1493868314064,-6.00729400691278,-5.6548813369009
706,3,1,3,3,-6.14759792490255,-5.99457488314019,-5.54153731884194
707,3,1,3,4,-6.144797868721,-5.98084460968991,-5.4155161007652
708,3,1,3,5,-6.1373076671408,-5.96242419084097,-5.27304173916296
709,3,1,4,0,-6.1185829991989,-5.98742039197403,-5.72406245125369
710,3,1,4,1,-6.14394893111691,-6.0018561066233,-5.64944343661142
711,3,1,4,2,-6.14156620560082,-5.98854316383847,-5.53550559954022
712,3,1,4,3,-6.14251948516105,-5.97856622612996,-5.41323771720525
713,3,1,4,4,-6.14191582379088,-5.96703234749104,-5.27764989581304
714,3,1,4,5,-6.13675937244729,-5.95094567887872,-5.12564826133618
715,3,1,5,0,-6.10425096129798,-5.96215813680437,-5.60974546679249
716,3,1,5,1,-6.13348308533542,-5.98046004357307,-5.52742247927482
717,3,1,5,2,-6.13240323345037,-5.96844997441928,-5.40312146549457
718,3,1,5,3,-6.13099561031653,-5.9561121340167,-5.26672968233869
719,3,1,5,4,-6.12714949542927,-5.9413358018607,-5.11603838431816
720,3,1,5,5,-6.13110965202152,-5.93436574118421,-4.96119321748113
721,3,2,0,0,-6.13110965202152,-5.93436574118421,-4.96119321748113
722,3,2,0,1,-6.0742658479239,-5.9649636752365,-5.84538301413643
723,3,2,0,2,-6.03981150829421,-5.91957911833808,-5.73380057933246
724,3,2,0,3,-6.04075415342046,-5.90959154619559,-5.64623360547525
725,3,2,0,4,-6.04906687577725,-5.90697405128363,-5.55456138127175
726,3,2,0,5,-6.02399369967137,-5.87097065790902,-5.41793309361077
727,3,2,1,0,-6.02399369967137,-5.87097065790902,-5.41793309361077
728,3,2,1,1,-6.02399369967137,-5.87097065790902,-5.41793309361077
729,3,2,1,2,-6.17063848966826,-6.03947588244338,-5.77611794172305
730,3,2,1,3,-6.18369345988381,-6.0416006353902,-5.68918796537832
731,3,2,1,4,-6.18194820959424,-6.02892516783189,-5.57588760353363
732,3,2,1,5,-6.15896791234737,-5.99501465331628,-5.42968614439157
733,3,2,2,0,-6.10933969906682,-5.98910730911069,-5.80332877010507
734,3,2,2,1,-6.17093166305931,-6.03976905583444,-5.77641111511411
735,3,2,2,2,-6.1675428672406,-6.02545004274699,-5.67303737273511
736,3,2,2,3,-6.14582000237707,-5.99279696061472,-5.53975939631646
737,3,2,2,4,-6.15631126336727,-5.99235800433618,-5.42702949541147
738,3,2,2,5,-6.13271164389063,-5.9578281675908,-5.26844571591279
739,3,2,3,0,-6.13192278580926,-6.00076017858439,-5.73740223786406
740,3,2,3,1,-6.16528190306192,-6.0231890785683,-5.67077640855642
741,3,2,3,2,-6.14506907331021,-5.99204603154786,-5.53900846724961
742,3,2,3,3,-6.14317051384854,-5.97921725481745,-5.41388874589274
743,3,2,3,4,-6.15800755747993,-5.9831240811801,-5.29374162950209
744,3,2,3,5,-6.13282873491513,-5.94701504134656,-5.12171762380402
745,3,2,4,0,-6.15288487086096,-6.01079204636735,-5.65837937635547
746,3,2,4,1,-6.15631726728289,-6.00329422552054,-5.55025666122228
747,3,2,4,2,-6.1540328887003,-5.99007962966921,-5.4247511207445
748,3,2,4,3,-6.13772232320927,-5.96283884690944,-5.27345639523143
749,3,2,4,4,-6.13699144093013,-5.95117774736156,-5.12588032981902
750,3,2,4,5,-6.13200081053585,-5.93525689969854,-4.96208437599546
751,3,2,5,0,-6.14536605489177,-5.99234301312942,-5.53930544883117
752,3,2,5,1,-6.12867968561158,-5.96472642658049,-5.39939791765578
