,p,q,P,Q,AIC,BIC,AICc
160,0,4,2,3,-5.91982842780137,-5.77743725290014,-5.42532293329587
161,0,4,2,4,-5.91505409544268,-5.76170975324136,-5.30899348938208
162,0,4,2,5,-5.90864240209904,-5.74434489259763,-5.17936063414324
163,0,4,3,0,-5.91762276693247,-5.79713792663143,-5.61161183797072
164,0,4,3,1,-5.92023533930863,-5.7887973317075,-5.52571479136342
165,0,4,3,2,-5.9183267940281,-5.77593561912687,-5.4238212995226
166,0,4,3,3,-5.91416270849617,-5.76081836629485,-5.30810210243557
167,0,4,3,4,-5.90938838166593,-5.74509087216452,-5.18010661371013
168,0,4,3,5,-5.90297668272209,-5.72772600592058,-5.03871075474425
169,0,4,4,0,-5.92269778209336,-5.79125977449222,-5.52817723414815
170,0,4,4,1,-5.92108299875295,-5.77869182385172,-5.42657750424745
171,0,4,4,2,-5.91541727558406,-5.76207293338274,-5.30935666952345
172,0,4,4,3,-5.90761366914688,-5.74331615964547,-5.17833190119108
173,0,4,4,4,-5.90772844257525,-5.73247776577374,-5.04346251459741
174,0,4,4,5,-5.9025307828352,-5.71632693873359,-4.89141967172408
175,0,4,5,0,-5.9257039137088,-5.78331273880757,-5.43119841920331
176,0,4,5,1,-5.92003819107089,-5.76669384886957,-5.31397758501029
177,0,4,5,2,-5.91437246848034,-5.75007495897893,-5.18509070052454
178,0,4,5,3,-5.90964636127654,-5.73439568447503,-5.0453804332987
179,0,4,5,4,-5.90764448058042,-5.72144063647881,-4.89653336946931
180,0,4,5,5,-5.90618568575238,-5.70902867435068,-4.73626925121199
181,0,5,0,0,-5.90618568575238,-5.70902867435068,-4.73626925121199
182,0,5,0,1,-5.89987456444368,-5.79034289144273,-5.67099173065621
183,0,5,0,2,-5.89427151533904,-5.773786675038,-5.58826058637729
184,0,5,0,3,-5.88817909636058,-5.75674108875945,-5.49365854841537
185,0,5,0,4,-5.88284614941055,-5.74045497450932,-5.38834065490505
186,0,5,0,5,-5.87718541093367,-5.72384106873235,-5.27112480487307
187,0,5,1,0,-5.90409847800639,-5.79456680500545,-5.67521564421893
188,0,5,1,1,-5.9249891301747,-5.80450428987366,-5.61897820121295
189,0,5,1,2,-5.91932340015966,-5.78788539255852,-5.52480285221445
190,0,5,1,3,-5.9136577209582,-5.77126654605697,-5.4191522264527
191,0,5,1,4,-5.90847019766541,-5.75512585546409,-5.30240959160481
192,0,5,1,5,-5.90280448522844,-5.73850697572703,-5.17352271727264
193,0,5,2,0,-5.91582135752433,-5.79533651722329,-5.60981042856258
194,0,5,2,1,-5.9195903777847,-5.78815237018357,-5.5250698298395
195,0,5,2,2,-5.91392462653653,-5.7715334516353,-5.41941913203103
196,0,5,2,3,-5.91110871991497,-5.75776437771365,-5.30504811385436
197,0,5,2,4,-5.90890767561409,-5.74461016611267,-5.17962590765828
198,0,5,2,5,-5.9032419528225,-5.72799127602099,-5.03897602484466
199,0,5,3,0,-5.91065873246171,-5.77922072486057,-5.5161381845165
200,0,5,3,1,-5.91392458426037,-5.77153340935915,-5.41941908975488
201,0,5,3,2,-5.90825894770899,-5.75491460550767,-5.30219834164838
202,0,5,3,3,-5.90388866251905,-5.73959115301763,-5.17460689456324
203,0,5,3,4,-5.90324194864285,-5.72799127184134,-5.03897602066501
204,0,5,3,5,-5.89757623350833,-5.71137238940673,-4.88646512239722
205,0,5,4,0,-5.91674302836244,-5.77435185346121,-5.42223753385694
206,0,5,4,1,-5.91678413402398,-5.76343979182266,-5.31072352796338
207,0,5,4,2,-5.91111841438865,-5.74682090488723,-5.18183664643285
208,0,5,4,3,-5.90606443525472,-5.73081375845321,-5.04179850727688
209,0,5,4,4,-5.90275870516628,-5.71655486106467,-4.89164759405517
210,0,5,4,5,-5.8970930048441,-5.6999359934424,-4.72717657030371
211,0,5,5,0,-5.92128649416892,-5.7679421519676,-5.31522588810831
212,0,5,5,1,-5.91562077702402,-5.75132326752261,-5.18633900906822
213,0,5,5,2,-5.90995505343291,-5.7347043766314,-5.04568912545507
214,0,5,5,3,-5.90495926758988,-5.71875542348828,-4.89384815647877
215,0,5,5,4,-5.90283596529379,-5.70567895389209,-4.7329195307534
216,0,5,5,5,-5.90169204117235,-5.69358186247056,-4.56090991826732
217,1,0,0,0,-5.90169204117235,-5.69358186247056,-4.56090991826732
218,1,0,0,1,-5.90169204117235,-5.69358186247056,-4.56090991826732
219,1,0,0,2,-5.90169204117235,-5.69358186247056,-4.56090991826732
220,1,0,0,3,-5.89892024312805,-5.81129490472729,-5.79051915911721
221,1,0,0,4,-5.89331409809399,-5.79473559239314,-5.73027061983312
222,1,0,0,5,-5.88792378535608,-5.77839211235514,-5.65904095156862
223,1,0,1,0,-5.91610160377264,-5.85038259997208,-5.88375659029556
224,1,0,1,1,-5.93911811164918,-5.86244594054852,-5.87425324678432
225,1,0,1,2,-5.93523368565022,-5.84760834724947,-5.82683260163938
226,1,0,1,3,-5.92521008847889,-5.82663158277804,-5.76216661021802
227,1,0,1,4,-5.91837452561254,-5.80884285261159,-5.68949169182507
228,1,0,1,5,-5.91422950768257,-5.79374466738154,-5.60821857872083
229,1,0,2,0,-5.93316162666829,-5.85648945556763,-5.86829676180342
230,1,0,2,1,-5.93547348645471,-5.84784814805396,-5.82707240244387
