,p,q,P,Q,AIC,BIC,AICc
377,1,4,2,4,-5.67542740202655,-5.51147414299545,-4.94614563407074
378,1,4,2,5,-5.66915067748374,-5.49426720118391,-4.8048847495059
379,1,4,3,0,-5.66553969863742,-5.53437709141255,-5.27101915069222
380,1,4,3,1,-5.67410580541359,-5.53201298091998,-5.1796003109081
381,1,4,3,2,-5.67341469782703,-5.52039165606468,-5.06735409176642
382,1,4,3,3,-5.671454279684,-5.50750102065291,-4.9421725117282
383,1,4,3,4,-5.66977768796816,-5.49489421166833,-4.80551175999032
384,1,4,3,5,-5.66375759685913,-5.47794390329056,-4.65264648574802
385,1,4,4,0,-5.67016138969243,-5.52806856519882,-5.17565589518694
386,1,4,4,1,-5.67119923375959,-5.51817619199724,-5.06513862769898
387,1,4,4,2,-5.66745780012732,-5.50350454109623,-4.93817603217152
388,1,4,4,3,-5.66735483513278,-5.49247135883295,-4.80308890715494
389,1,4,4,4,-5.66677180402226,-5.48095811045369,-4.65566069291115
390,1,4,4,5,-5.66117247957443,-5.46442856873712,-4.49125604503404
391,1,4,5,0,-5.70954719438054,-5.55652415261819,-5.10348658831994
392,1,4,5,1,-5.66582886778937,-5.50187560875828,-4.93654709983357
393,1,4,5,2,-5.66211720058994,-5.48723372429011,-4.7978512726121
394,1,4,5,3,-5.6622445291409,-5.47643083557233,-4.65113341802979
395,1,4,5,4,-5.66041714749349,-5.46367323665618,-4.4905007129531
396,1,4,5,5,-5.6606215926191,-5.45294746451305,-4.31983946971407
397,1,5,0,0,-5.6606215926191,-5.45294746451305,-4.31983946971407
398,1,5,0,1,-5.63590023575003,-5.5156678457939,-5.32988930678829
399,1,5,0,2,-5.63234426121919,-5.50118165399432,-5.23782371327399
400,1,5,0,3,-5.6319489360237,-5.48985611153009,-5.13744344151821
401,1,5,0,4,-5.62633898688415,-5.4733159451218,-5.02027838082354
402,1,5,0,5,-5.62014824003542,-5.45619498100433,-4.89086647207962
403,1,5,1,0,-5.62762599785408,-5.50739360789794,-5.32161506889233
404,1,5,1,1,-5.68209981136656,-5.55093720414169,-5.28757926342136
405,1,5,1,2,-5.67692792302038,-5.53483509852677,-5.18242242851489
406,1,5,1,3,-5.67785267948923,-5.52482963772688,-5.07179207342863
407,1,5,1,4,-5.67303821883877,-5.50908495980768,-4.94375645088297
408,1,5,1,5,-5.66738849730178,-5.49250502100195,-4.80312256932394
409,1,5,2,0,-5.70564416248821,-5.57448155526334,-5.31112361454301
410,1,5,2,1,-5.67547077761829,-5.53337795312467,-5.18096528311279
411,1,5,2,2,-5.67127818194551,-5.51825514018316,-5.06521757588491
412,1,5,2,3,-5.67220295556543,-5.50824969653434,-4.94292118760963
413,1,5,2,4,-5.66917381073647,-5.49429033443664,-4.80490788275863
414,1,5,2,5,-5.66352410127514,-5.47771040770657,-4.65241299016403
415,1,5,3,0,-5.6559826885333,-5.51388986403969,-5.16147719402781
416,1,5,3,1,-5.66982105722093,-5.51679801545858,-5.06376045116032
417,1,5,3,2,-5.66562848307961,-5.50167522404852,-4.93634671512381
418,1,5,3,3,-5.66655323979294,-5.49166976349311,-4.8022873118151
419,1,5,3,4,-5.66352410334683,-5.47771040977826,-4.65241299223572
420,1,5,3,5,-5.65787438552347,-5.46113047468616,-4.48795795098308
421,1,5,4,0,-5.67290085058298,-5.51987780882063,-5.06684024452238
422,1,5,4,1,-5.66594742641694,-5.50199416738585,-4.93666565846114
423,1,5,4,2,-5.66224710406654,-5.48736362776671,-4.7979811760887
424,1,5,4,3,-5.66221825972516,-5.47640456615659,-4.65110714861405
425,1,5,4,4,-5.66052941895097,-5.46378550811366,-4.49061298441058
426,1,5,4,5,-5.65555364847229,-5.44787952036623,-4.31477152556726
427,1,5,5,0,-5.66658995768795,-5.50263669865685,-4.93730818973214
428,1,5,5,1,-5.66029770500999,-5.48541422871016,-4.79603177703215
429,1,5,5,2,-5.65659739772484,-5.47078370415627,-4.64548628661373
430,1,5,5,3,-5.65661946047644,-5.45987554963913,-4.48670302593605
431,1,5,5,4,-5.65488655136792,-5.44721242326187,-4.31410442846289
432,1,5,5,5,-5.65501125035928,-5.43640690498449,-4.13120172654975
433,2,0,0,0,-5.65501125035928,-5.43640690498449,-4.13120172654975
434,2,0,0,1,-5.65562342220976,-5.57911190132858,-5.59075855734489
435,2,0,0,2,-5.65562342220976,-5.57911190132858,-5.59075855734489
436,2,0,0,3,-5.6443668702158,-5.54599491479715,-5.48132339195493
437,2,0,0,4,-5.63874636972713,-5.52944419703974,-5.40986353593967
438,2,0,0,5,-5.63316343819958,-5.51293104824345,-5.32715250923783
439,2,0,1,0,-5.68100927921415,-5.60449775833297,-5.61614441434928
440,2,0,1,1,-5.712675420475,-5.62523368232508,-5.60427433646416
441,2,0,1,2,-5.70946007039568,-5.61108811497703,-5.54641659213481
442,2,0,1,3,-5.69927365501666,-5.58997148232927,-5.4703908212292
443,2,0,1,4,-5.69179452039994,-5.57156213044381,-5.38578359143819
444,2,0,1,5,-5.68779589468008,-5.5566332874552,-5.29327534673487
445,2,0,2,0,-5.68772105806958,-5.60027931991967,-5.57931997405874
446,2,0,2,1,-5.70702561943923,-5.60865366402057,-5.54398214117836
447,2,0,2,2,-5.7038103653447,-5.59450819265731,-5.47492753155724
448,2,0,2,3,-5.69415673449531,-5.57392434453918,-5.38814580553356
449,2,0,2,4,-5.69032534591118,-5.55916273868631,-5.29580479796598
450,2,0,2,5,-5.68435383471873,-5.54226101022512,-5.18984834021324
451,2,0,3,0,-5.67539905029185,-5.5770270948732,-5.51235557203099
452,2,0,3,1,-5.69248885866426,-5.58318668597686,-5.46360602487679
453,2,0,3,2,-5.68839683174575,-5.56816444178961,-5.382385902784
454,2,0,3,3,-5.6885070023767,-5.55734439515183,-5.29398645443149
455,2,0,3,4,-5.68467564055195,-5.54258281605834,-5.19017014604646
456,2,0,3,5,-5.67835240481729,-5.52532936305494,-5.07229179875668
457,2,0,4,0,-5.68547917576444,-5.57617700307704,-5.45659634197697
458,2,0,4,1,-5.68626286506202,-5.56603047510589,-5.38025193610028
459,2,0,4,2,-5.68247480007084,-5.55131219284596,-5.28795425212563
460,2,0,4,3,-5.68249871255934,-5.54040588806573,-5.18799321805385
461,2,0,4,4,-5.6818971891944,-5.52887414743205,-5.0758365831338
462,2,0,4,5,-5.67586020596243,-5.51190694693134,-4.94657843800663
463,2,0,5,0,-5.68620270048878,-5.56597031053265,-5.38019177152703
464,2,0,5,1,-5.68087394870602,-5.54971134148115,-5.28635340076082
465,2,0,5,2,-5.67712736169399,-5.53503453720038,-5.1826218671885
466,2,0,5,3,-5.6773242327419,-5.52430119097954,-5.07126362668129
467,2,0,5,4,-5.67509127089133,-5.51113801186024,-4.94580950293553
468,2,0,5,5,-5.67376464001788,-5.49888116371804,-4.80949871204004
469,2,1,0,0,-5.67376464001788,-5.49888116371804,-4.80949871204004
470,2,1,0,1,-5.65035957532484,-5.56291783717493,-5.541958491314
471,2,1,0,2,-5.64381524867638,-5.54544329325773,-5.48077177041551
472,2,1,0,3,-5.63858978185339,-5.529287609166,-5.40970694806593
473,2,1,0,4,-5.63348805456955,-5.51325566461341,-5.3274771256078
474,2,1,0,5,-5.62792490602822,-5.49676229880335,-5.23340435808302
475,2,1,1,0,-5.67395429022834,-5.58651255207843,-5.5655532062175
476,2,1,1,1,-5.70754300500612,-5.60917104958747,-5.54449952674525
477,2,1,1,2,-5.70425371353135,-5.59495154084396,-5.47537087974388
478,2,1,1,3,-5.69419752325674,-5.57396513330061,-5.38818659429499
479,2,1,1,4,-5.68664589032856,-5.55548328310369,-5.29212534238336
480,2,1,1,5,-5.68261182909147,-5.54051900459786,-5.18810633458598
481,2,1,2,0,-5.6844643203414,-5.58609236492274,-5.52142084208053
482,2,1,2,1,-5.70189317390425,-5.59259100121686,-5.47301034011679
483,2,1,2,2,-5.69860401120153,-5.57837162124539,-5.39259308223978
484,2,1,2,3,-5.68912257368727,-5.5579599664624,-5.29460202574207
485,2,1,2,4,-5.68508685500693,-5.54299403051332,-5.19058136050144
486,2,1,2,5,-5.67923280210207,-5.52620976033972,-5.07317219604147
487,2,1,3,0,-5.6706337144725,-5.56133154178511,-5.44175088068504
488,2,1,3,1,-5.68742018139158,-5.56718779143544,-5.38140925242983
489,2,1,3,2,-5.68331566453623,-5.55215305731135,-5.28879511659102
490,2,1,3,3,-5.68347287086663,-5.54138004637302,-5.18896737636114
491,2,1,3,4,-5.6794371582766,-5.52641411651425,-5.07337655221599
492,2,1,3,5,-5.67310842835981,-5.50915516932872,-4.94382666040401
493,2,1,4,0,-5.68506709763697,-5.56483470768084,-5.37905616867523
494,2,1,4,1,-5.68117188910282,-5.55000928187794,-5.28665134115761
495,2,1,4,2,-5.67742673976424,-5.53533391527063,-5.18292124525875
496,2,1,4,3,-5.67742720105528,-5.52440415929293,-5.07136659499468
497,2,1,4,4,-5.67669968415366,-5.51274642512257,-4.94741791619786
498,2,1,4,5,-5.67206749131347,-5.49718401501364,-4.80780156333563
499,2,1,5,0,-5.68399941614778,-5.55283680892291,-5.28947886820258
500,2,1,5,1,-5.67579394788299,-5.53370112338938,-5.1812884533775
501,2,1,5,2,-5.67208369215276,-5.51906065039041,-5.06602308609216
502,2,1,5,3,-5.67220330041611,-5.50825004138502,-4.94292153246031
503,2,1,5,4,-5.66988844014319,-5.49500496384336,-4.80562251216535
504,2,1,5,5,-5.66850955197813,-5.48269585840956,-4.65739844086702
505,2,2,0,0,-5.66850955197813,-5.48269585840956,-4.65739844086702
506,2,2,0,1,-5.66850955197813,-5.48269585840956,-4.65739844086702
507,2,2,0,2,-5.65886524954468,-5.54956307685729,-5.42998241575722
508,2,2,0,3,-5.64258916370117,-5.52235677374503,-5.33657823473942
509,2,2,0,4,-5.63031922807571,-5.49915662085084,-5.2357986801305
510,2,2,0,5,-5.63112534018504,-5.48903251569142,-5.13661984567954
511,2,2,1,0,-5.66786529174717,-5.56949333632852,-5.5048218134863
512,2,2,1,1,-5.72099262937674,-5.61169045668934,-5.49210979558927
513,2,2,1,2,-5.70207398463037,-5.58184159467423,-5.39606305566862
514,2,2,1,3,-5.69259574393603,-5.56143313671116,-5.29807519599083
515,2,2,1,4,-5.68465974684818,-5.54256692235457,-5.19015425234268
516,2,2,1,5,-5.68065566524373,-5.52763262348138,-5.07459505918313
517,2,2,2,0,-5.68798734618026,-5.57868517349286,-5.45910451239279
518,2,2,2,1,-5.70279044579853,-5.58255805584239,-5.39677951683678
519,2,2,2,2,-5.69642428417365,-5.56526167694878,-5.30190373622845
520,2,2,2,3,-5.68895342771974,-5.54686060322613,-5.19444793321425
521,2,2,2,4,-5.68342984391477,-5.53040680215242,-5.07736923785417
522,2,2,2,5,-5.6786943310399,-5.5147410720088,-4.94941256308409
523,2,2,3,0,-5.57154895352418,-5.45131656356804,-5.26553802456243
524,2,2,3,1,-5.70034795196322,-5.56918534473834,-5.30582740401801
525,2,2,3,2,-5.67947367012277,-5.53738084562916,-5.18496817561727
526,2,2,3,3,-5.6823402412843,-5.52931719952195,-5.07627963522369
527,2,2,3,4,-5.69554386902456,-5.53159060999347,-4.96626210106876
528,2,2,3,5,-5.67304461627818,-5.49816113997835,-4.80877868830034
529,2,2,4,0,-5.68149260257976,-5.55032999535489,-5.28697205463455
530,2,2,4,1,-5.68086131222551,-5.5387684877319,-5.18635581772002
531,2,2,4,2,-5.67601363474011,-5.52299059297776,-5.06995302867951
532,2,2,4,3,-5.67791128559717,-5.51395802656608,-4.94862951764137
533,2,2,4,4,-5.67475379791008,-5.49987032161025,-4.81048786993224
534,2,2,4,5,-5.6711614316185,-5.48534773804992,-4.66005032050738
535,2,2,5,0,-5.68455306946279,-5.54246024496918,-5.1900475749573
536,2,2,5,1,-5.67524297271062,-5.52221993094827,-5.06918236665001
537,2,2,5,2,-5.67051468794968,-5.50656142891859,-4.94123291999388
538,2,2,5,3,-5.670675990834,-5.49579251453417,-4.80641006285616
539,2,2,5,4,-5.66723770532511,-5.48142401175654,-4.656126594214
540,2,2,5,5,-5.6666289847731,-5.46988507393579,-4.49671255023271
541,2,3,0,0,-5.6666289847731,-5.46988507393579,-4.49671255023271
542,2,3,0,1,-5.64117841322955,-5.53187624054216,-5.41229557944208
543,2,3,0,2,-5.63544897098192,-5.51521658102579,-5.32943804202017
544,2,3,0,3,-5.67965002835556,-5.54848742113068,-5.28512948041035
545,2,3,0,4,-5.62098845945616,-5.47889563496255,-5.12648296495067
546,2,3,0,5,-5.6258640754759,-5.47284103371355,-5.01980346941529
547,2,3,1,0,-5.65976537757764,-5.55046320489024,-5.43088254379017
548,2,3,1,1,-5.69854943502977,-5.57831704507364,-5.39253850606802
549,2,3,1,2,-5.70219410861991,-5.57103150139504,-5.30767356067471
550,2,3,1,3,-5.69535705030249,-5.55326422580887,-5.20085155579699
551,2,3,1,4,-5.68931856684932,-5.53629552508696,-5.08325796078871
552,2,3,1,5,-5.68504514661546,-5.52109188758437,-4.95576337865966
553,2,3,2,0,-5.66272413953221,-5.54249174957607,-5.35671321057046
554,2,3,2,1,-5.70169954858648,-5.5705369413616,-5.30717900064127
555,2,3,2,2,-5.68869822232623,-5.54660539783262,-5.19419272782074
556,2,3,2,3,-5.69645259205379,-5.54342955029144,-5.09039198599318
557,2,3,2,4,-5.69645259205379,-5.54342955029144,-5.09039198599318
558,2,3,2,5,-5.70971656712581,-5.53483309082597,-4.84545063914797
559,2,3,3,0,-5.66627871704891,-5.53511610982404,-5.27175816910371
560,2,3,3,1,-5.6960121301608,-5.55391930566718,-5.2015066356553
561,2,3,3,2,-5.69242409175652,-5.53940104999417,-5.08636348569591
562,2,3,3,3,-5.69080287382251,-5.52684961479141,-4.9615211058667
563,2,3,3,4,-5.68588560416662,-5.51100212786679,-4.82161967618878
564,2,3,3,5,-5.67849140170996,-5.49267770814139,-4.66738029059885
565,2,3,4,0,-5.6846994477913,-5.54260662329769,-5.1901939532858
566,2,3,4,1,-5.67876711480818,-5.52574407304582,-5.07270650874757
567,2,3,4,2,-5.68432526028515,-5.52037200125406,-4.95504349232935
568,2,3,4,3,-5.68668010478676,-5.51179662848693,-4.82241417680892
569,2,3,4,4,-5.68293150895235,-5.49711781538377,-4.67182039784123
570,2,3,4,5,-5.67294493235556,-5.47620102151825,-4.50302849781517
571,2,3,5,0,-5.67245009017257,-5.51942704841022,-5.06638948411197
572,2,3,5,1,-5.68385861267081,-5.51990535363971,-4.954576844715
573,2,3,5,2,-5.67892907258956,-5.50404559628973,-4.81466314461172
574,2,3,5,3,-5.67979537012959,-5.49398167656102,-4.66868425901848
575,2,3,5,4,-5.67532555260572,-5.4785816417684,-4.50540911806533
576,2,3,5,5,-5.67532555260572,-5.4785816417684,-4.50540911806533
577,2,4,0,0,-5.67532555260572,-5.4785816417684,-4.50540911806533
578,2,4,0,1,-5.67532555260572,-5.4785816417684,-4.50540911806533
579,2,4,0,2,-5.67532555260572,-5.4785816417684,-4.50540911806533
580,2,4,0,3,-5.69804572985636,-5.55595290536274,-5.20354023535086
581,2,4,0,4,-5.63396909119144,-5.48094604942909,-5.02790848513083
582,2,4,0,5,-5.645221442926,-5.48126818389491,-4.9159396749702
583,2,4,1,0,-5.645221442926,-5.48126818389491,-4.9159396749702
584,2,4,1,1,-5.68493221413079,-5.55376960690592,-5.29041166618559
585,2,4,1,2,-5.72582045329718,-5.58372762880356,-5.23131495879168
586,2,4,1,3,-5.72341099602716,-5.5703879542648,-5.11735038996655
587,2,4,1,4,-5.71843450194206,-5.55448124291097,-4.98915273398626
588,2,4,1,5,-5.67110448434876,-5.49622100804893,-4.80683855637092
589,2,4,2,0,-5.6770309384529,-5.54586833122803,-5.2825103905077
590,2,4,2,1,-5.67928248805662,-5.537189663563,-5.18477699355112
591,2,4,2,2,-5.67914713764337,-5.52612409588101,-5.07308653158276
592,2,4,2,3,-5.72037746647641,-5.55642420744531,-4.9910956985206
593,2,4,2,4,-5.71508980142762,-5.54020632512779,-4.85082387344978
594,2,4,2,5,-5.68854604607671,-5.50273235250814,-4.6774349349656
595,2,4,3,0,-5.61005924699491,-5.4679664225013,-5.11555375248942
596,2,4,3,1,-5.67427047465637,-5.52124743289402,-5.06820986859576
597,2,4,3,2,-5.68738370744339,-5.5234304484123,-4.95810193948759
598,2,4,3,3,-5.68863219788939,-5.51374872158956,-4.82436626991155
599,2,4,3,4,-5.71002852954108,-5.52421483597251,-4.69891741842997
600,2,4,3,5,-5.68289632854329,-5.48615241770598,-4.5129798940029
601,2,4,4,0,-5.66762222901631,-5.51459918725396,-5.06156162295571
602,2,4,4,1,-5.67227006471185,-5.50831680568076,-4.94298829675605
603,2,4,4,2,-5.71120991245257,-5.53632643615274,-4.84694398447473
604,2,4,4,3,-5.6832535161968,-5.49743982262823,-4.67214240508569
605,2,4,4,4,-5.6850049283,-5.48826101746269,-4.51508849375961
606,2,4,4,5,-5.70173479866591,-5.49406067055986,-4.36095267576089
607,2,4,5,0,-5.69606860857189,-5.5321153495408,-4.96678684061609
608,2,4,5,1,-5.67963678403026,-5.50475330773042,-4.81537085605242
609,2,4,5,2,-5.70509394951423,-5.51928025594566,-4.69398283840312
610,2,4,5,3,-5.70337300563424,-5.50662909479693,-4.53345657109385
611,2,4,5,4,-5.69914383815647,-5.49146971005042,-4.35836171525144
612,2,4,5,5,-5.67239245786777,-5.45378811249298,-4.14858293405824
613,2,5,0,0,-5.67239245786777,-5.45378811249298,-4.14858293405824
614,2,5,0,1,-5.63430804585439,-5.50314543862952,-5.23978749790919
615,2,5,0,2,-5.63993205189554,-5.49783922740192,-5.14542655739004
616,2,5,0,3,-5.62305759735318,-5.47003455559083,-5.01699699129258
617,2,5,0,4,-5.61748827138479,-5.4535350123537,-4.88820650342899
618,2,5,0,5,-5.6108526807583,-5.43596920445847,-4.74658675278046
619,2,5,1,0,-5.60586631551327,-5.47470370828839,-5.21134576756806
620,2,5,1,1,-5.6957311777281,-5.55363835323449,-5.20122568322261
621,2,5,1,2,-5.72190062840566,-5.56887758664331,-5.11584002234506
622,2,5,1,3,-5.69511963884101,-5.53116637980991,-4.9658378708852
623,2,5,1,4,-5.71449794423017,-5.53961446793033,-4.85023201625233
624,2,5,1,5,-5.70985055231761,-5.52403685874904,-4.6987394412065
625,2,5,2,0,-5.65093509162196,-5.50884226712835,-5.15642959711647
626,2,5,2,1,-5.69008141707988,-5.53705837531753,-5.08402081101928
627,2,5,2,2,-5.67066851674195,-5.50671525771086,-4.94138674878615
628,2,5,2,3,-5.71465596851989,-5.53977249222006,-4.85039004054206
629,2,5,2,4,-5.68923475369463,-5.50342106012605,-4.67812364258351
630,2,5,2,5,-5.66203976364734,-5.46529585281003,-4.49212332910695
631,2,5,3,0,-5.65223281589258,-5.49920977413023,-5.04617220983197
632,2,5,3,1,-5.71427811706734,-5.55032485803625,-4.98499634911154
633,2,5,3,2,-5.68054690764105,-5.50566343134122,-4.81628097966321
634,2,5,3,3,-5.68382021347397,-5.4980065199054,-4.67270910236286
635,2,5,3,4,-5.68358502899297,-5.48684111815566,-4.51366859445258
636,2,5,3,5,-5.65639003644153,-5.44871590833548,-4.3156079135365
637,2,5,4,0,-5.67833785640578,-5.51438459737469,-4.94905608844998
638,2,5,4,1,-5.70879042260692,-5.53390694630709,-4.84452449462908
639,2,5,4,2,-5.70518194327189,-5.51936824970332,-4.69407083216078
640,2,5,4,3,-5.67850049029164,-5.48175657945433,-4.50858405575125
641,2,5,4,4,-5.66048944826049,-5.45281532015444,-4.31970732535546
642,2,5,4,5,-5.72481263216153,-5.50620828678674,-4.20100310835201
643,2,5,5,0,-5.73197698151248,-5.55709350521265,-4.86771105353464
644,2,5,5,1,-5.70323531634513,-5.51742162277656,-4.69212420523402
645,2,5,5,2,-5.69923325578057,-5.50248934494326,-4.52931682124018
646,2,5,5,3,-5.69800465775087,-5.49033052964482,-4.35722253484584
647,2,5,5,4,-5.67305708265613,-5.45445273728134,-4.1492475588466
648,2,5,5,5,-5.66740734479742,-5.43787278215389,-3.94830622120192
649,3,0,0,0,-5.66740734479742,-5.43787278215389,-3.94830622120192
650,3,0,0,1,-5.65070896231501,-5.56326722416509,-5.54230787830417
651,3,0,0,2,-5.64503247684365,-5.546660521425,-5.48198899858278
652,3,0,0,3,-5.63935565961844,-5.53005348693105,-5.41047282583098
653,3,0,0,4,-5.63373941899456,-5.51350702903843,-5.32772849003282
654,3,0,0,5,-5.62829203267761,-5.49712942545273,-5.2337714847324
655,3,0,1,0,-5.66664224602319,-5.57920050787328,-5.55824116201235
656,3,0,1,1,-5.69869193106685,-5.60031997564819,-5.53564845280598
657,3,0,1,2,-5.69407704414682,-5.58477487145942,-5.46519421035935
658,3,0,1,3,-5.69396681452602,-5.57373442456988,-5.38795588556427
659,3,0,1,4,-5.68622908880222,-5.55506648157735,-5.29170854085702
660,3,0,1,5,-5.68223691283109,-5.54014408833748,-5.1877314183256
661,3,0,2,0,-5.67382492937683,-5.57545297395818,-5.51078145111596
662,3,0,2,1,-5.69304209102019,-5.5837399183328,-5.46415925723273
663,3,0,2,2,-5.68891089493999,-5.56867850498385,-5.38289996597824
664,3,0,2,3,-5.68889193311746,-5.55772932589259,-5.29437138517226
665,3,0,2,4,-5.68479437701711,-5.54270155252349,-5.19028888251161
666,3,0,2,5,-5.67909060165003,-5.52606755988767,-5.07302999558942
667,3,0,3,0,-5.66955176464607,-5.56024959195868,-5.44066893085861
668,3,0,3,1,-5.68739238028619,-5.56715999033005,-5.38138145132444
669,3,0,3,2,-5.68326117971715,-5.55209857249228,-5.28874063177194
670,3,0,3,3,-5.68324221300229,-5.54114938850867,-5.18873671849679
671,3,0,3,4,-5.67914467453532,-5.52612163277296,-5.07308406847471
672,3,0,3,5,-5.67344087808391,-5.50948761905281,-4.9441591101281
673,3,0,4,0,-5.68017650497558,-5.55994411501944,-5.37416557601383
674,3,0,4,1,-5.68142463693839,-5.55026202971352,-5.28690408899319
675,3,0,4,2,-5.6775978555082,-5.53550503101459,-5.18309236100271
676,3,0,4,3,-5.67736900411175,-5.52434596234939,-5.07130839805114
677,3,0,4,4,-5.67671001929058,-5.51275676025949,-4.94742825133478
678,3,0,4,5,-5.67235243564156,-5.49746895934173,-4.80808650766372
679,3,0,5,0,-5.68020625765212,-5.54904365042725,-5.28568570970692
680,3,0,5,1,-5.67601370411591,-5.5339208796223,-5.18150820961042
681,3,0,5,2,-5.67221226190642,-5.51918922014407,-5.06615165584581
682,3,0,5,3,-5.67210741758206,-5.50815415855096,-4.94282564962625
683,3,0,5,4,-5.66971331759709,-5.49482984129726,-4.80544738961925
684,3,0,5,5,-5.66941898137765,-5.48360528780907,-4.65830787026653
685,3,1,0,0,-5.66941898137765,-5.48360528780907,-4.65830787026653
686,3,1,0,1,-5.66941898137765,-5.48360528780907,-4.65830787026653
687,3,1,0,2,-5.64497164592125,-5.53566947323385,-5.41608881213378
688,3,1,0,3,-5.63407844840177,-5.51384605844564,-5.32806751944002
689,3,1,0,4,-5.6273671422245,-5.49620453499962,-5.23284659427929
690,3,1,0,5,-5.62259652956508,-5.48050370507146,-5.12809103505958
691,3,1,1,0,-5.56183395772086,-5.46346200230221,-5.39879047945999
692,3,1,1,1,-5.69976991477998,-5.59046774209259,-5.47088708099251
693,3,1,1,2,-5.69509942506107,-5.57486703510494,-5.38908849609932
694,3,1,1,3,-5.69793610503698,-5.5667734978121,-5.30341555709177
695,3,1,1,4,-5.68057986978977,-5.53848704529616,-5.18607437528428
696,3,1,1,5,-5.67658720162823,-5.52356415986588,-5.07052659556763
697,3,1,2,0,-5.67931549053774,-5.57001331785034,-5.45043265675027
698,3,1,2,1,-5.69412017300888,-5.57388778305275,-5.38810924404713
699,3,1,2,2,-5.69008442464662,-5.55892181742175,-5.29556387670142
700,3,1,2,3,-5.69289340772965,-5.55080058323603,-5.19838791322415
701,3,1,2,4,-5.67914599402138,-5.52612295225902,-5.07308538796077
702,3,1,2,5,-5.67345347142942,-5.50950021239832,-4.94417170347361
703,3,1,3,0,-5.6639156487659,-5.54368325880977,-5.35790471980415
704,3,1,3,1,-5.68847045551413,-5.55730784828926,-5.29394990756893
705,3,1,3,2,-5.68443469970019,-5.54234187520658,-5.1899292051947
706,3,1,3,3,-5.67759471216838,-5.52457167040603,-5.07153410610778
707,3,1,3,4,-5.67349627437539,-5.5095430153443,-4.94421450641959
708,3,1,3,5,-5.66780376581969,-5.49292028951986,-4.80353783784185
709,3,1,4,0,-5.68538149272822,-5.55421888550335,-5.29086094478302
710,3,1,4,1,-5.68467813069047,-5.54258530619686,-5.19017263618498
711,3,1,4,2,-5.67970276747004,-5.52667972570768,-5.07364216140943
712,3,1,4,3,-5.67171941092329,-5.5077661518922,-4.94243764296749
713,3,1,4,4,-5.67106049374049,-5.49617701744066,-4.80679456576265
714,3,1,4,5,-5.66670313636918,-5.48088944280061,-4.65559202525807
715,3,1,5,0,-5.67456393909864,-5.53247111460503,-5.18005844459315
716,3,1,5,1,-5.67882249597405,-5.52579945421169,-5.07276188991344
717,3,1,5,2,-5.67396115159038,-5.51000789255929,-4.94467938363458
718,3,1,5,3,-5.67304218779185,-5.49815871149202,-4.80877625981401
719,3,1,5,4,-5.67112576888217,-5.4853120753136,-4.66001465777106
720,3,1,5,5,-5.66324772093964,-5.46650381010233,-4.49333128639925
721,3,2,0,0,-5.66324772093964,-5.46650381010233,-4.49333128639925
722,3,2,0,1,-5.68749356089105,-5.57819138820366,-5.45861072710359
723,3,2,0,2,-5.68060154692963,-5.56036915697349,-5.37459061796788
724,3,2,0,3,-5.63101292208671,-5.49985031486183,-5.2364923741415
725,3,2,0,4,-5.62241227421444,-5.48031944972083,-5.12790677970895
726,3,2,0,5,-5.61678368230865,-5.4637606405463,-5.01072307624805
727,3,2,1,0,-5.65674685883489,-5.54744468614749,-5.42786402504742
728,3,2,1,1,-5.72847873992534,-5.6082463499692,-5.42246781096359
729,3,2,1,2,-5.72317716673756,-5.59201455951269,-5.32865661879236
730,3,2,1,3,-5.72076014806688,-5.57866732357326,-5.22625465356138
731,3,2,1,4,-5.71213458877313,-5.55911154701078,-5.10607398271252
732,3,2,1,5,-5.70776611755635,-5.54381285852525,-4.97848434960054
733,3,2,2,0,-5.67835100613578,-5.55811861617965,-5.37234007717403
734,3,2,2,1,-5.72302018090959,-5.59185757368472,-5.32849963296438
735,3,2,2,2,-5.71953091642704,-5.57743809193343,-5.22502542192155
736,3,2,2,3,-5.71930253654953,-5.56627949478717,-5.11324193048892
737,3,2,2,4,-5.71370867262348,-5.54975541359238,-4.98442690466767
738,3,2,2,5,-5.7077862803708,-5.53290280407097,-4.84352035239296
739,3,2,3,0,-5.6949891634245,-5.56382655619963,-5.30046861547929
740,3,2,3,1,-5.71737041361365,-5.57527758912003,-5.22286491910815
741,3,2,3,2,-5.71388120736154,-5.56085816559919,-5.10782060130094
742,3,2,3,3,-5.71365278500224,-5.54969952597115,-4.98437101704644
743,3,2,3,4,-5.70805895298267,-5.53317547668283,-4.84379302500483
744,3,2,3,5,-5.70213655779369,-5.51632286422512,-4.69102544668258
745,3,2,4,0,-5.67391252512465,-5.53181970063104,-5.17940703061916
746,3,2,4,1,-5.70966052235167,-5.55663748058932,-5.10359991629106
747,3,2,4,2,-5.70615233018532,-5.54219907115423,-4.97687056222952
748,3,2,4,3,-5.70778881976178,-5.53290534346195,-4.84352289178394
749,3,2,4,4,-5.70447329944264,-5.51865960587407,-4.69336218833153
750,3,2,4,5,-5.70074248536091,-5.5039985745236,-4.53082605082052
751,3,2,5,0,-5.67342632264672,-5.52040328088437,-5.06736571658611
752,3,2,5,1,-5.70428799780622,-5.54033473877513,-4.97500622985042
753,3,2,5,2,-5.69920887323366,-5.52432539693383,-4.83494294525582
754,3,2,5,3,-5.69789716987799,-5.51208347630942,-4.68678605876688
